id,sensor,file_name,timestamp,global_timestamp,range,y,x
33,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220401001701.wav,31061.0,2022-04-01 08:54:41,5512.14,-9062.56,-2593.08
33,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220401001615.wav,31077.0,2022-04-01 08:54:12,8362.97,-9062.56,-2593.08
33,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220401001253.wav,31311.0,2022-04-01 08:54:44,12662.38,-9062.56,-2593.08
33,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220401001423.wav,31216.0,2022-04-01 08:54:39,13975.81,-9062.56,-2593.08
34,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220401121519.wav,12965.0,2022-04-01 15:51:24,4021.03,3678.17,2926.79
34,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220401121656.wav,12865.0,2022-04-01 15:51:21,9445.55,3678.17,2926.79
34,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220401121610.wav,12878.0,2022-04-01 15:50:48,7009.34,3678.17,2926.79
34,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220401121247.wav,13110.0,2022-04-01 15:51:17,6195.64,3678.17,2926.79
35,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,2471.0,2022-04-03 00:56:12,7060.0,-6787.29,2263.92
35,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,2412.0,2022-04-03 00:56:51,6924.28,-6787.29,2263.92
35,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,2518.0,2022-04-03 00:57:52,3515.75,-6787.29,2263.92
35,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,2693.0,2022-04-03 00:57:22,11816.15,-6787.29,2263.92
35,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,2530.0,2022-04-03 00:56:07,10579.59,-6787.29,2263.92
36,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,2425.0,2022-04-03 00:57:04,10871.02,-7043.55,4708.66
36,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,2520.0,2022-04-03 00:57:01,10488.49,-7043.55,4708.66
36,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,2651.0,2022-04-03 00:56:40,14745.92,-7043.55,4708.66
37,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,2675.0,2022-04-03 00:57:04,11463.36,-7638.0,-2427.85
37,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,2500.0,2022-04-03 00:58:19,4681.89,-7638.0,-2427.85
37,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,2428.0,2022-04-03 00:56:22,7663.72,-7638.0,-2427.85
37,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220403001357.wav,2557.0,2022-04-03 00:56:34,12823.86,-7638.0,-2427.85
38,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,4107.0,2022-04-03 01:23:28,7467.5,3193.93,6394.64
38,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,4241.0,2022-04-03 01:23:10,9690.48,3193.93,6394.64
38,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,4075.0,2022-04-03 01:23:49,7118.74,3193.93,6394.64
39,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220403001501.wav,4153.0,2022-04-03 01:24:14,7551.84,2232.84,7602.77
39,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220403001229.wav,4283.0,2022-04-03 01:23:52,11549.05,2232.84,7602.77
39,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220403001639.wav,4051.0,2022-04-03 01:24:10,12335.42,2232.84,7602.77
39,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220403001554.wav,4052.0,2022-04-03 01:23:26,7299.95,2232.84,7602.77
