method_thresh,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,loc_error_0,loc_error_1,loc_error_2,loc_error_3,best_loc_error_0,best_loc_error_1,best_loc_error_2,best_loc_error_3
inf,3,0,False,False,False,1.0,2.8421709430404007e-13,1.639614891002561e-12,9.374856803373542e-13,,2.2737367544323206e-13,2.3656698484370296e-12,5.684341886080801e-13,
inf,3,0,False,False,False,1.0,8.526512829121202e-13,1.9854552643406554e-12,1.016845989170083e-12,,5.684341886080801e-13,1.5463081705019526e-12,3.410605131648481e-13,
inf,3,0,False,False,False,1.0,2.8421709430404007e-13,3.2175584460867198e-12,0.0,,0.0,1.9830126282741286e-12,5.684341886080801e-13,
inf,3,0,False,False,False,1.0,1.1368683772161603e-13,2.4548197509021956e-12,1.1368683772161603e-13,,5.684341886080802e-14,2.3962046393942263e-12,1.1368683772161603e-13,
inf,3,0,False,False,False,1.0,3.410605131648481e-13,4.61658157843134e-12,2.2737367544323206e-13,,1.1368683772161603e-13,8.905569740493266e-12,2.2737367544323206e-13,
inf,3,0,False,False,False,1.0,3.410605131648481e-13,2.4726887204451486e-12,1.1368683772161603e-13,,9.094947017729282e-13,2.448889430131432e-12,2.2737367544323206e-13,
inf,3,0,False,False,False,1.0,9.165725883006586e-13,1.1335809166334453e-11,1.3642420526593924e-12,,9.165725883006586e-13,1.6262210701953155e-11,0.0,
inf,3,0,False,False,False,1.0,3.410605131648481e-13,1.4637042386544556e-11,1.5463081705019526e-12,,2.2737367544323206e-13,4.43460645235945e-12,4.01782859786915e-12,
inf,2,0,False,False,False,1.0,9.713407672867936e-13,6.370030486837491e-12,,,2.2737367544323206e-13,1.6599470613643773e-11,,
inf,2,0,False,False,False,1.0,9.374856803373542e-13,3.276511642276509e-11,,,9.713407672867936e-13,3.558772639164813e-11,,
inf,2,0,False,False,False,1.0,0.0,7.477755673742e-10,,,3.410605131648481e-13,2.0757615881157774e-09,,
inf,2,0,False,False,False,1.0,3.410605131648481e-13,2.2028595364058948e-11,,,0.0,2.2577762369887022e-11,,
inf,2,0,False,False,False,1.0,2.2737367544323206e-13,6.994281836919992e-12,,,1.1368683772161603e-13,1.1009771990157805e-11,,
inf,2,0,False,False,False,1.0,3.410605131648481e-13,3.730180182062295e-12,,,2.2737367544323206e-13,2.7953152189103318e-12,,
inf,2,0,False,False,False,1.0,3.410605131648481e-13,3.979039320256561e-13,,,3.410605131648481e-13,7.389644451905042e-13,,
inf,2,0,False,False,False,1.0,9.165725883006586e-13,9.112693272687351e-13,,,1.1368683772161603e-13,1.0516032489249483e-12,,
inf,2,0,False,False,False,1.0,4.547473508864641e-13,7.958078640513122e-13,,,2.2737367544323206e-13,4.022650958394054e-12,,
inf,2,0,False,False,False,1.0,2.2737367544323206e-13,2.934464077757254e-12,,,0.0,2.4548197509021956e-12,,
inf,2,0,False,False,False,1.0,2.2737367544323206e-13,2.1359817569709703e-12,,,0.0,5.684341886080802e-14,,
inf,2,0,False,False,False,1.0,2.2737367544323206e-13,9.374856803373542e-13,,,0.0,6.821210263296962e-13,,
inf,2,0,False,False,False,1.0,2.2737367544323206e-13,0.0,,,2.2737367544323206e-13,9.112693272687351e-13,,
inf,2,0,False,False,False,1.0,2.2737367544323206e-13,1.1368683772161603e-13,,,2.2737367544323206e-13,4.547473508864641e-13,,
inf,2,0,False,False,False,1.0,0.0,1.1368683772161603e-13,,,2.2737367544323206e-13,1.1368683772161603e-13,,
inf,2,0,False,False,False,1.0,2.2737367544323206e-13,7.958078640513122e-13,,,2.2737367544323206e-13,5.684341886080801e-13,,
inf,2,0,False,False,False,1.0,0.0,6.37052186271917e-12,,,2.2737367544323206e-13,6.1852326820078106e-12,,
inf,2,0,False,False,False,1.0,4.547473508864641e-13,1.250300943977956e-10,,,2.2737367544323206e-13,1.3515428652394563e-10,,
inf,2,0,False,False,False,1.0,1.5916157281026244e-12,1.0995188230169856e-09,,,6.821210263296962e-13,1.088957670004645e-09,,
inf,2,0,False,False,False,1.0,4.547473508864641e-13,6.821210263296962e-13,,,2.0463630789890885e-12,2.2737367544323206e-13,,
inf,1,15,False,False,False,1.0,1.0277791084948993,,,,1.0277791084948993,,,
inf,1,15,False,False,False,1.0,1.5472977942608517,,,,1.5472977942608517,,,
inf,1,15,False,False,False,1.0,0.3545722877498716,,,,0.3545722877498716,,,
inf,1,15,False,False,False,1.0,13.05252288417638,,,,13.05252288417638,,,
inf,1,15,False,False,False,1.0,5.155285057069505,,,,5.155285057069505,,,
inf,1,15,False,False,False,1.0,3.365329009944449,,,,3.365329009944449,,,
inf,1,15,False,False,False,1.0,3.251395527794591,,,,3.251395527794591,,,
inf,1,15,False,False,False,1.0,2.685393734326783,,,,2.685393734326783,,,
inf,1,15,False,False,False,1.0,6.368723963682876,,,,6.368723963682876,,,
