in_sensors,method_thresh,num_delete,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,localization_error,best_localization_error
True,inf,0,2,15,False,False,False,1.0,6.129028376387461;6.456126523866192;,6.129028178304366;6.456126467876503;
True,inf,0,2,15,False,False,False,1.0,5.189214539111016;6.608541684835398;,5.189214539111016;6.608541620606227;
True,inf,0,2,15,False,False,False,1.0,6.599228757809039;6.215996215440542;,6.599228673701042;6.215996487085343;
True,inf,0,2,15,False,False,False,1.0,4.106875629635845;4.946324013476496;,4.1068750762378645;4.946323260313994;
True,inf,0,2,15,False,False,False,1.0,11.19982276834252;12.360138947343975;,12.048438809426122;11.525684102709155;
True,inf,0,2,15,False,False,False,1.0,8.672762977404657;7.275095332470312;,8.672761901616822;7.275095435241785;
True,inf,0,2,15,False,False,False,1.0,9.23541704806645;8.08025347933239;,9.235417300582329;8.080252664708963;
True,inf,0,2,15,False,False,False,1.0,9.114957490537682;2.5823558723550404;,9.114961368110093;2.582353114381691;
True,inf,0,2,15,False,False,False,1.0,4.993811783957101;5.768495126601261;,4.99381174122029;5.768495003964969;
True,inf,0,2,15,False,False,False,1.0,9.349623183620492;8.83007384799184;,9.349623274384228;8.830070494051272;
True,inf,0,2,15,False,False,False,1.0,6.630481887369742;9.383045516499774;,6.630481300748558;9.383045583816182;
True,inf,0,2,15,False,False,False,1.0,1.21117542968768;12.559144787506353;,1.2111754305803997;12.559144757960153;
True,inf,0,2,15,False,False,False,1.0,6.246435740334617;2.1483416708161673;,6.246435735010014;2.148341624897371;
True,inf,0,2,15,False,False,False,1.0,3.7395818784459363;6.8531251977040855;,4.214552722429816;6.8531251977040855;
True,inf,0,2,15,False,False,False,1.0,0.9197685153731661;8.639084224318129;,0.9197683628631064;8.639084249350866;
True,inf,0,2,15,False,False,False,1.0,3.230667122946611;9.011004193549864;,3.2306670200122243;9.011004640120357;
True,inf,0,2,15,False,False,False,1.0,4.798985739739837;11.334104158090808;,4.798985841800962;11.33410431043729;
True,inf,0,2,15,False,False,False,1.0,11.16985005508352;13.503158222863512;,11.169850023638096;13.503158108083168;
True,inf,0,2,15,False,False,False,1.0,9.533820890704249;1.9073013217096462;,9.53382110734505;1.9073013217096462;
True,inf,0,2,15,False,False,False,1.0,4.995385348683061;3.9007860424489422;,4.9953853464506475;3.9007868754767987;
True,inf,0,2,15,False,False,False,1.0,2.852295045136975;6.992623333394268;,2.852295827752546;6.992623247264482;
True,inf,0,2,15,False,False,False,1.0,3.274633465885649;6.245581058046865;,3.274633674857832;6.245581106490053;
True,inf,0,2,15,False,False,False,1.0,3.832565870737097;11.97958462865665;,3.8325657961874726;11.979584849214083;
True,inf,0,2,15,False,False,False,1.0,7.619610792744207;1.2634035036911455;,7.61961091441751;1.2634000462426216;
True,inf,0,2,15,False,False,False,1.0,5.684806636766936;10.53599879508911;,5.684805966674482;10.535998606328326;
True,inf,0,2,15,False,False,False,1.0,2.448630828257489;7.683685119534525;,2.448630611877558;7.683685119534525;
True,inf,0,2,15,False,False,False,1.0,8.095922173438293;7.120051370845835;,8.0959218094009;7.120051598921164;
True,inf,0,2,15,False,False,False,1.0,8.6206460172285;5.38504302211632;,8.620645983779179;5.385042658803508;
True,inf,0,2,15,False,False,False,1.0,6.550594853782884;11.981749206314621;,6.550593861869611;11.98174825345058;
True,inf,0,2,15,False,False,False,1.0,10.796657062573942;7.814733063334925;,10.796666295192264;7.814733080061747;
True,inf,0,2,15,False,False,False,1.0,7.551811932975506;1.3311486580483138;,7.551811887133825;1.3311486580483138;
True,inf,0,3,15,False,False,False,1.0,4.959847902123221;10.88407681617117;6.043326842627027;,4.959847902123221;10.884076881170019;3.2726391477009846;
True,inf,0,3,15,False,False,False,1.0,4.384709341019764;13.688556074911295;7.6617824385408975;,4.384709341019764;11.049967752265687;7.661782510747213;
True,inf,0,3,15,False,False,False,1.0,10.170376818171174;6.116670261003881;7.6845102005348584;,10.170376800752715;6.1166702068817544;7.684510605673323;
True,inf,0,3,15,False,False,False,1.0,7.074625785219481;1.4840409429145176;3.4613751339839247;,7.074626070273285;1.4840409636252732;3.4613751339839247;
True,inf,0,3,15,False,False,False,1.0,2.1633241249439417;6.2262548675985885;23.308783544784692;,2.1633241837161266;6.2262550888602375;23.30878365265873;
True,inf,0,3,15,False,False,False,1.0,8.60543805486828;14.591600957407518;15.539495477270552;,8.605434751642468;14.591600957407518;15.539495477270552;
True,inf,0,3,15,False,False,False,1.0,2.5601227926517884;12.63842666951698;3.5255427241940693;,2.5601227926517884;12.638426697946706;3.52554304547498;
True,inf,0,3,15,False,False,False,1.0,12.893461996286836;8.677158804689906;13.029223357776175;,12.893461304165491;8.677158391647168;13.02922363638585;
True,inf,0,3,15,False,False,False,1.0,3.7765419842647074;10.073557257786481;9.663582721095764;,3.506126189762292;10.073557352059863;9.663582721095764;
True,inf,0,3,15,False,False,False,1.0,11.75409891559219;4.855998149139427;1.2275450145366666;,11.754098667854816;4.855998372014954;1.2275446814535753;
True,inf,0,3,15,False,False,False,1.0,4.694853710871386;5.209966089667257;8.454937156146588;,4.694854021750009;5.2099654087334955;8.454937267912252;
True,inf,0,3,15,False,False,False,1.0,5.250558824237461;4.249807026470593;11.244062104538889;,5.250558825588931;4.249806618663081;11.244062397453618;
True,inf,0,3,15,False,False,False,1.0,3.009773376134261;6.995179176407434;5.675536056034801;,6.674486053110578;5.379003184094747;5.675536056034801;
True,inf,0,3,15,False,False,False,1.0,8.844939154042482;6.851403999594664;6.795352631244824;,8.844939259479984;6.851402897681475;6.795352631616508;
True,inf,0,3,15,False,False,False,1.0,15.4623892793857;1.6760684824858965;2.8361175174712043;,15.462390325434196;1.676068495611764;2.8361171461218677;
True,inf,0,3,15,False,False,False,1.0,3.252866916312362;9.644177690093663;9.246006009545981;,3.2528668036818242;9.644178101210152;9.246005575296861;
True,inf,0,3,15,False,False,False,1.0,10.753919293447533;5.63360821394868;5.576502035736867;,10.753919148107954;5.633608163932433;5.576501997741231;
True,inf,0,3,15,False,False,False,1.0,3.412758509712846;5.207004135018664;12.099542473793898;,3.4127584491902243;5.207009043033395;12.099542915009076;
True,inf,0,3,15,False,False,False,1.0,2.2856114531218235;10.310915516646721;2.027198125812308;,2.2856116643577793;10.310916140094909;2.0272004169856306;
True,inf,0,3,15,False,False,False,1.0,4.173340969668844;7.330919467373915;4.22617521340553;,4.173342394871314;7.330919562504572;4.226175044202244;
True,inf,0,3,15,False,False,False,1.0,3.509135876426288;10.869758691265202;4.864599221102203;,3.5091355194380784;10.869758481026173;4.864599088119494;
True,inf,0,3,15,False,False,False,1.0,11.488475213008337;9.395695696074906;1.9766561361954444;,11.488476234190824;9.395695717620084;1.9766562102292824;
True,inf,0,3,15,False,False,False,1.0,8.680503040426428;5.874262900884308;5.209612245895274;,8.680502806996218;5.874262937607458;5.209612500923751;
True,inf,0,3,15,False,False,False,1.0,8.529372961754902;0.9333364835839781;6.660763638512181;,8.529372991772362;0.9333364835839747;6.660762671146138;
True,inf,0,3,15,False,False,False,1.0,2.7723771459501267;10.936416508201608;4.289411176603364;,2.7723772340599377;10.936417057372612;4.289411085151642;
True,inf,0,3,15,False,False,False,1.0,6.7998004964218435;4.495295355121879;13.04276465413537;,6.799800446041885;4.495296452283111;13.042765039089291;
True,inf,0,3,15,False,False,False,1.0,1.3610949793603322;2.0260863573320322;11.646803082342846;,1.361095226450913;2.026086279433886;11.646801143041897;
True,inf,0,3,15,False,False,False,1.0,8.496242782830542;4.954581552593913;12.444044719739928;,8.496242782830583;4.95458169791463;12.444044569485149;
True,inf,0,3,15,False,False,False,1.0,1.7273525448176854;8.30400305689276;6.555550666593665;,1.7273540345329677;6.731126695646446;6.555550666593665;
True,inf,0,3,15,False,False,False,1.0,4.9851888045776915;4.851821035487187;4.5764805442676995;,4.985189062156614;4.727765021186022;3.4002362538306232;
True,inf,0,3,15,False,False,False,1.0,10.186552139377856;4.466780735686411;7.8558959154953305;,10.186552044464658;4.466780541890582;7.855896118973875;
True,inf,0,3,15,False,False,False,1.0,12.566362912917032;4.612144782766566;19.975845612887372;,12.566362803757805;4.612144927337487;19.975859934077832;
True,inf,0,3,15,False,False,False,1.0,2.8749829525933244;1.8399878622274901;4.377682780202345;,2.8749829297104075;1.0092776487749275;2.808860042598995;
True,inf,0,3,15,False,False,False,1.0,3.0152050056150377;11.708872441394131;7.606044912218919;,3.0152520013582427;11.708872539910294;7.606044693143646;
True,inf,0,3,15,False,False,False,1.0,10.088436544247614;2.602715937591937;6.43154957935366;,10.088436544247594;2.6027157865438437;6.43154423881221;
True,inf,0,3,15,False,False,False,1.0,1.2853406905747156;7.486809591564382;6.166344456414961;,1.2853406778596617;9.869598394807234;2.0061311002108515;
True,inf,0,3,15,False,False,False,1.0,4.631206437765842;4.451968044144982;6.403800191472718;,4.631206260912937;4.451968035753371;6.403800184736751;
True,inf,0,3,15,False,False,False,1.0,4.057711371065247;8.723618217189767;23.583423136622528;,4.057711809354062;8.723618070462944;23.583422103850886;
True,inf,0,3,15,False,False,False,1.0,13.933241296272989;14.202371782855545;4.9152294395673;,12.59795998080504;14.202371782855545;4.915229345922256;
True,inf,0,3,15,False,False,False,1.0,2.607075554753028;4.3644036679810965;18.558174656324912;,2.6070754865375187;4.364405495243595;18.55817498241764;
True,inf,0,3,15,False,False,False,1.0,1.7719952485675454;2.4666816242157528;3.6462657436050603;,1.771995471439586;2.4666816242157528;3.646265850830835;
True,inf,0,3,15,False,False,False,1.0,6.185876233253336;7.422922955225476;6.40994916669752;,6.18587660274136;7.4229258837302705;6.40994938578643;
True,inf,0,3,15,False,False,False,1.0,2.7094061768439857;2.9623232557804533;3.5272016381942817;,2.7094060370816964;2.9623231698218713;3.5271340472907946;
True,inf,0,3,15,False,False,False,1.0,8.100058160006764;1.6228457711280846;1.8865651376650436;,8.100058160006764;1.6228458056860373;1.886564417108151;
True,inf,0,3,15,False,False,False,1.0,3.6655762342033755;6.43090474496228;8.0963264396738;,3.6655762342033755;6.430905062589575;8.096327459275953;
True,inf,0,3,15,False,False,False,1.0,4.421519548258109;8.470830206695165;8.253483842155566;,4.4215195619562175;8.470830054920322;8.253483842155566;
True,inf,0,3,15,False,False,False,1.0,11.010942801443926;12.925506406218108;0.9959362654685002;,11.010943150809844;12.925506754691108;0.9959354892816544;
True,inf,0,3,15,False,False,False,1.0,3.3757988076111474;3.471123383515296;8.872389766771832;,3.375798606663097;3.471122583683772;8.872389447227315;
True,inf,0,3,15,False,False,False,1.0,11.134586187106288;4.206618703239048;3.344959497366318;,11.134586508283046;4.206618693680394;3.3449738099459507;
True,inf,0,3,15,False,False,False,1.0,13.660205654559052;2.055423848284871;5.399141822679471;,13.660205472856246;2.0554236755241275;5.399141865368703;
True,inf,0,3,15,False,False,False,1.0,9.326865523928566;11.735145863543275;13.08363085898886;,9.326865449607201;11.735145865685443;13.083631618567972;
True,inf,0,3,15,False,False,False,1.0,8.366708261628068;5.397895285344969;8.521059762160544;,8.366708293506816;5.397895294367714;8.52105652031747;
True,inf,0,3,15,False,False,False,1.0,7.536325825170614;8.51566673660211;1.8589563880237676;,7.536325614181065;8.515667602630925;1.8589563880237676;
True,inf,0,3,15,False,False,False,1.0,10.719420779324969;5.181122031881916;8.254694533173044;,10.719420906088578;5.181121953372272;8.254697709444581;
True,inf,0,3,15,False,False,False,1.0,5.503386945762199;5.025050204144622;6.617434743394302;,5.50338691106689;5.025050194698809;6.617435909902041;
True,inf,0,3,15,False,False,False,1.0,6.239882132306535;5.267435370744157;3.1150001198792427;,6.239881873766301;7.29850038900911;3.7731856154715446;
True,inf,0,3,15,False,False,False,1.0,5.48424537652278;13.092103075682319;4.2319684406016815;,5.484245384875914;13.092103092170094;4.2319685902664945;
True,inf,0,3,15,False,False,False,1.0,7.821595276643922;4.114056668790652;0.8737202603956576;,7.821595199855238;4.114056521448919;0.873720189663333;
True,inf,0,3,15,False,False,False,1.0,4.656130224386441;7.8307253614051735;5.84653631664023;,4.65613021763127;6.992277256541874;8.935744580859925;
True,inf,0,3,15,False,False,False,1.0,8.535278093906;7.550576252632901;2.512424864174133;,9.283408835125524;7.550576252632901;2.512424841384861;
True,inf,0,3,15,False,False,False,1.0,1.0590600786678508;3.066300593898916;5.496187141113826;,1.059060106240998;3.0663004475414497;5.496187299511609;
True,inf,0,3,15,False,False,False,1.0,3.4075899142109907;12.185990694143927;3.256984087161319;,3.4075903168179793;12.185990630665813;3.2569839888530656;
True,inf,0,3,15,False,False,False,1.0,10.909628230315544;6.74444700272696;2.9356123427844807;,10.909628554511976;6.744446939251762;2.935612603151316;
True,inf,0,3,15,False,False,False,1.0,10.948165958607374;9.9637652749307;2.4384757418438654;,10.948166457266082;9.963763506266632;2.4384754104392488;
True,inf,0,3,15,False,False,False,1.0,8.466853701299351;11.406335453585898;2.4128315670722578;,8.466852630123173;11.406335064554813;2.4128316390567095;
True,inf,0,3,15,False,False,False,1.0,12.151976234588325;10.285450616915918;1.6060513903469409;,12.151976290934524;10.285451050935649;1.6060514613326315;
True,inf,0,3,15,False,False,False,1.0,7.837619612270676;2.223166220611296;8.926232347100349;,7.837619809981865;2.223166220611296;8.926231871654098;
True,inf,0,3,15,False,False,False,1.0,1.4701508353536337;4.081166137314381;2.0364780114547343;,1.4701506491903595;4.081166137731208;2.036478024733269;
True,inf,0,3,15,False,False,False,1.0,3.6239118983076852;3.164184403722824;7.931379865447623;,3.6061733184125946;4.152218894121503;8.352289374794225;
True,inf,0,3,15,False,False,False,1.0,2.7238906277585424;2.6748409454218915;11.659406274695368;,2.7238906277585424;2.674840894698575;11.65940624149479;
True,inf,0,3,15,False,False,False,1.0,3.2750317229239707;1.8782372153379339;3.050135487142108;,3.2750318629093584;1.8782371980484587;3.050008124467284;
True,inf,0,3,15,False,False,False,1.0,6.649060340114059;3.0039031764629445;1.2250764528090725;,6.649060022281528;3.003903606816545;1.22507647227428;
True,inf,0,3,15,False,False,False,1.0,8.240839255403396;3.89696272948887;6.071840059539213;,8.240839395354831;3.896961662749178;6.071840059539213;
True,inf,0,3,15,False,False,False,1.0,12.12404974372892;10.072875401918145;12.311781083059449;,12.12405099556547;10.072875369348427;12.311782168206213;
True,inf,0,3,15,False,False,False,1.0,8.672196800606828;12.409732287196443;3.894800430112664;,8.672196918305545;10.97909816829252;1.6288067247254236;
True,inf,0,3,15,False,False,False,1.0,7.546646826994865;0.9865695193841603;15.878838277376513;,7.546646651945276;0.9865690911301321;15.878838277376513;
True,inf,0,3,15,False,False,False,1.0,12.969488881922706;12.950032814199785;7.611375600228581;,12.969489310935769;12.950035790943215;7.611374650003399;
True,inf,0,3,15,False,False,False,1.0,6.766447983386043;12.653410083914505;5.338039354742846;,6.766448047095003;12.653409639834834;5.338039087855687;
True,inf,0,3,15,False,False,False,1.0,6.5256870871644015;6.255368345432672;5.6526767688116255;,6.525687083149288;6.255368271880642;5.652676024210331;
True,inf,0,3,15,False,False,False,1.0,5.866158631155068;3.6550399520733063;7.564304798503527;,5.866158342116542;3.6550398977242398;7.564305138170242;
True,inf,0,3,15,False,False,False,1.0,6.8756552539013995;6.6572349484287345;8.028562999874419;,6.875655291748555;6.657235049457595;8.028552926150383;
True,inf,0,3,15,False,False,False,1.0,5.516064421651508;8.355106534350673;7.35449050131266;,5.5160639042189485;8.355106432238074;7.354490013249048;
True,inf,0,3,15,False,False,False,1.0,0.9015085549728398;4.821793253913787;1.7209691762646984;,0.9015084963999936;4.821793066066645;1.7209456333093185;
True,inf,0,3,15,False,False,False,1.0,8.140094397671291;5.737400114491077;6.967949129520555;,8.140094429533208;5.737400990374505;6.967949395674172;
True,inf,0,3,15,False,False,False,1.0,6.297919808481734;4.236729696837498;5.485503494688386;,6.297919808481734;4.236729717412863;5.485503111399959;
True,inf,0,3,15,False,False,False,1.0,9.133032932723046;4.587255814716146;4.499043648460746;,9.133032944204416;4.5872558296062556;4.499043602707559;
True,inf,0,3,15,False,False,False,1.0,1.3069019605538401;7.047807830025385;3.042754999483123;,1.306901982082101;7.187557703494891;3.0232961860219416;
True,inf,0,3,15,False,False,False,1.0,6.850737997486383;1.5848694121639033;1.5964733688097996;,6.8507378915765385;1.5848694269314425;1.5964733306293228;
True,inf,0,3,15,False,False,False,1.0,6.479815915282704;11.939085456400477;6.430897636019531;,6.479815915282704;11.93908520650322;6.43089579903757;
True,inf,0,3,15,False,False,False,1.0,6.4631906843976115;7.019407915022662;2.2028637751547326;,6.463190718001399;7.019407421230838;2.202863773485681;
True,inf,0,3,15,False,False,False,1.0,4.039377173236098;11.847728701139763;4.458594553019065;,4.039377173236098;11.847728644149107;4.458594552329435;
True,inf,0,3,15,False,False,False,1.0,4.690535197624447;5.2169877463397265;2.5701749223464816;,4.690535291629322;5.21698788999005;2.5701752083669827;
True,inf,0,3,15,False,False,False,1.0,10.869340493670487;6.147757259608759;4.109272025339244;,10.869340585942819;6.147757149325371;4.109272434476714;
True,inf,0,3,15,False,False,False,1.0,14.937064667573743;4.866270016468524;2.586575389213463;,14.937064619916923;4.866270049797022;2.586575435175117;
True,inf,0,3,15,False,False,False,1.0,6.576569265725937;3.2678303723527247;5.193782526905802;,6.576569130063234;3.267832736304379;5.193782169533579;
True,inf,0,3,15,False,False,False,1.0,4.31650219983797;13.54051519059623;5.063046457615983;,4.316502085998569;13.540515140306708;5.063046690274616;
True,inf,0,3,15,False,False,False,1.0,4.712533480277292;13.042190489435162;9.81271636179332;,4.712533435898363;13.04219045190946;9.812718391558027;
True,inf,0,3,15,False,False,False,1.0,6.808799481027449;5.433043301066145;3.533984412051105;,6.808799782365175;5.433043301201454;3.533984693359087;
True,inf,0,3,15,False,False,False,1.0,5.257977267337276;5.793181399738016;8.964642440951133;,5.257977450428781;5.793181472506724;8.964642440951133;
True,inf,0,3,15,False,False,False,1.0,2.0501129373268765;6.766371140170655;14.951208515764009;,2.050112990848905;6.766370399913369;14.951208325852914;
True,inf,0,1,30,False,False,False,1.0,16.977126557687303;,16.977126557687303;
True,inf,0,1,30,False,False,False,1.0,9.506660120479157;,9.506660120479157;
True,inf,0,1,30,False,False,False,1.0,5.194659972499449;,6.820578681145184;
True,inf,0,1,30,False,False,False,1.0,43.42924210612384;,6.600143049562077;
True,inf,0,1,30,False,False,False,1.0,2.2211731733433155;,2.2211731733433155;
True,inf,0,1,30,False,False,False,1.0,26.12435849893679;,6.386874058294573;
True,inf,0,1,30,False,False,False,1.0,34.612275515013735;,17.055681034719495;
True,inf,0,1,30,False,False,False,1.0,97.1849239798208;,26.76260215169315;
True,inf,0,1,30,False,False,False,1.0,29.12464120923712;,9.033218530436665;
True,inf,0,1,30,False,False,False,1.0,51.473780651070435;,19.821503426090548;
True,inf,0,1,30,False,False,False,1.0,10.850233252845815;,10.850233252845815;
True,inf,0,1,30,False,False,False,1.0,21.02351815958054;,7.67218350022303;
True,inf,0,1,30,False,False,False,1.0,59.85067368279677;,14.576309279674973;
True,inf,0,1,30,False,False,False,1.0,1.5165598836632381;,1.5165598836632381;
True,inf,0,1,30,False,False,False,1.0,20.827445755942072;,20.827445755942072;
True,inf,0,1,30,False,False,False,1.0,46.997553558902844;,8.63746389921424;
True,inf,0,1,30,False,False,False,1.0,31.47491457277246;,10.523502418398735;
True,inf,0,1,30,False,False,False,1.0,8.692135435475755;,8.692135435475755;
True,inf,0,1,30,False,False,False,1.0,60.98071491223077;,27.002163614852307;
True,inf,0,1,30,False,False,False,1.0,10.009317902222511;,10.009317902222511;
True,inf,0,1,30,False,False,False,1.0,7.268841336786463;,7.268841336786463;
True,inf,0,1,30,False,False,False,1.0,29.490366568803616;,19.736823044217303;
True,inf,0,1,30,False,False,False,1.0,25.2730610033557;,25.2730610033557;
True,inf,0,1,30,False,False,False,1.0,6.443491408415868;,6.443491408415868;
True,inf,0,1,30,False,False,False,1.0,21.65951893145247;,16.020391014568627;
True,inf,0,1,30,False,False,False,1.0,20.936645174187166;,32.414503966537374;
True,inf,0,1,30,False,False,False,1.0,10.289998101861478;,10.289998101861478;
True,inf,0,1,30,False,False,False,1.0,13.422885139922165;,13.422885139922165;
True,inf,0,1,30,False,False,False,1.0,16.441565172510657;,10.505111608269573;
True,inf,0,1,30,False,False,False,1.0,28.889466476329755;,6.591961906122945;
True,inf,0,1,30,False,False,False,1.0,40.24200871606705;,8.993618561296035;
True,inf,0,1,30,False,False,False,1.0,45.46276235045176;,24.530219716479312;
True,inf,0,1,30,False,False,False,1.0,11.71951368112182;,11.71951368112182;
True,inf,0,1,30,False,False,False,1.0,23.915771538442712;,23.915771538442712;
True,inf,0,1,30,False,False,False,1.0,40.78199114903334;,16.311286701016115;
True,inf,0,1,30,False,False,False,1.0,13.995596349394328;,13.995596349394328;
True,inf,0,1,30,False,False,False,1.0,0.7373857601626278;,0.7373857601626278;
True,inf,0,1,30,False,False,False,1.0,36.78579269710583;,24.677295021177528;
True,inf,0,1,30,False,False,False,1.0,20.201520735224737;,20.201520735224737;
True,inf,0,1,30,False,False,False,1.0,11.529382731414422;,11.529382731414422;
True,inf,0,1,30,False,False,False,1.0,10.722763381118705;,10.722763381118705;
True,inf,0,1,30,False,False,False,1.0,7.76107950698452;,7.76107950698452;
True,inf,0,1,30,False,False,False,1.0,27.79302010260732;,8.230727865470906;
True,inf,0,1,30,False,False,False,1.0,17.004244034502324;,17.004244034502324;
True,inf,0,1,30,False,False,False,1.0,33.35420897176892;,23.234704212801635;
True,inf,0,1,30,False,False,False,1.0,39.30743487443946;,7.304198031867701;
True,inf,0,1,30,False,False,False,1.0,5.098053276298739;,5.098053276298739;
True,inf,0,1,30,False,False,False,1.0,21.663713487402994;,21.663713487402994;
True,inf,0,1,30,False,False,False,1.0,30.05397954981499;,3.3517806805120696;
True,inf,0,1,30,False,False,False,1.0,7.967623291731419;,7.967623291731419;
True,inf,0,1,30,False,False,False,1.0,23.45493053122158;,23.45493053122158;
True,inf,0,1,30,False,False,False,1.0,39.07195354064722;,4.716561802059222;
True,inf,0,1,30,False,False,False,1.0,42.336379538288085;,11.911129239718804;
True,inf,0,1,30,False,False,False,1.0,16.871860230698147;,3.9679136176325835;
True,inf,0,1,30,False,False,False,1.0,29.1138086256022;,13.72053280364432;
True,inf,0,1,30,False,False,False,1.0,28.681570191596133;,13.649349350341229;
True,inf,0,1,30,False,False,False,1.0,7.823215343358496;,7.823215343358496;
True,inf,0,1,30,False,False,False,1.0,24.32909652360777;,9.195939260333471;
True,inf,0,1,30,False,False,False,1.0,25.027853626979013;,25.027853626979013;
True,inf,0,1,30,False,False,False,1.0,9.82832903581598;,9.82832903581598;
True,inf,0,1,30,False,False,False,1.0,33.96748505398556;,11.873974387451675;
True,inf,0,1,30,False,False,False,1.0,14.905802421327824;,14.905802421327824;
True,inf,0,1,30,False,False,False,1.0,6.192624534540967;,20.316767431402894;
True,inf,0,1,30,False,False,False,1.0,8.172759877934244;,8.172759877934244;
True,inf,0,1,30,False,False,False,1.0,25.4645510992776;,25.4645510992776;
True,inf,0,1,30,False,False,False,1.0,85.647413084974;,21.342750046185387;
True,inf,0,1,30,False,False,False,1.0,3.80808929215743;,3.80808929215743;
True,inf,0,1,30,False,False,False,1.0,41.78790851195544;,14.484006901469456;
True,inf,0,1,30,False,False,False,1.0,9.75494226021507;,9.75494226021507;
True,inf,0,1,30,False,False,False,1.0,6.082892452394671;,6.082892452394671;
True,inf,0,1,30,False,False,False,1.0,10.718293915965344;,10.718293915965344;
True,inf,0,1,30,False,False,False,1.0,7.153122917854076;,7.153122917854076;
True,inf,0,1,30,False,False,False,1.0,26.130751176152838;,4.717077831385084;
True,inf,0,1,30,False,False,False,1.0,4.411072753547813;,4.411072753547813;
True,inf,0,1,30,False,False,False,1.0,6.8792483925363035;,10.879840386343261;
True,inf,0,1,30,False,False,False,1.0,2.882140922172037;,2.882140922172037;
True,inf,0,1,30,False,False,False,1.0,23.365716758013225;,13.979742850926028;
True,inf,0,1,30,False,False,False,1.0,13.526492025835159;,13.526492025835159;
True,inf,0,1,30,False,False,False,1.0,14.781222022898024;,9.968954225022772;
True,inf,0,1,30,False,False,False,1.0,23.09135400197339;,23.09135400197339;
True,inf,0,1,30,False,False,False,1.0,29.239486917963916;,29.239486917963916;
True,inf,0,1,30,False,False,False,1.0,55.71174007651903;,12.372794571510633;
True,inf,0,1,30,False,False,False,1.0,30.897435695412742;,7.303320505271102;
True,inf,0,1,30,False,False,False,1.0,28.511292698425773;,22.217044186601917;
True,inf,0,1,30,False,False,False,1.0,44.50849356230923;,7.606388430748482;
True,inf,0,1,30,False,False,False,1.0,15.508048735757965;,15.508048735757965;
True,inf,0,1,30,False,False,False,1.0,13.423862963911875;,13.423862963911875;
True,inf,0,1,30,False,False,False,1.0,26.299790859321867;,16.391863554001578;
True,inf,0,1,30,False,False,False,1.0,6.820050891134136;,6.820050891134136;
True,inf,0,1,30,False,False,False,1.0,44.675425853190895;,16.200640882600734;
True,inf,0,1,30,False,False,False,1.0,12.65781609478523;,12.65781609478523;
True,inf,0,1,30,False,False,False,1.0,20.35090040599757;,20.35090040599757;
True,inf,0,1,30,False,False,False,1.0,28.881509937823818;,13.428850846720216;
True,inf,0,1,30,False,False,False,1.0,7.311553998815808;,7.311553998815808;
True,inf,0,1,30,False,False,False,1.0,37.384633885937276;,15.48896248141252;
True,inf,0,1,30,False,False,False,1.0,11.94072130843516;,11.94072130843516;
True,inf,0,1,30,False,False,False,1.0,20.53445214717809;,20.53445214717809;
True,inf,0,1,30,False,False,False,1.0,35.20913278067243;,9.399229627945395;
True,inf,0,1,30,False,False,False,1.0,11.419508489614767;,11.419508489614767;
True,inf,0,1,30,False,False,False,1.0,7.3254314337180375;,7.3254314337180375;
True,inf,0,2,30,False,False,False,1.0,9.084681612981253;8.889578161442907;,9.084682532575878;8.8895786041221;
True,inf,0,2,30,False,False,False,1.0,4.792940112536133;2.2973731261921335;,12.258932275397319;7.4133811909483684;
True,inf,0,2,30,False,False,False,1.0,21.477912024592154;11.057332969329403;,21.47791212104759;11.057332034352575;
True,inf,0,2,30,False,False,False,1.0,20.089400166538542;8.620305688385601;,20.08940060366571;8.620304813366356;
True,inf,0,2,30,False,False,False,1.0,7.598535596835618;7.2036770150536125;,7.598535462217174;7.20367685901027;
True,inf,0,2,30,False,False,False,1.0,17.797919354025577;2.9429896296349303;,17.797919692452886;2.942991495795686;
True,inf,0,2,30,False,False,False,1.0,5.125806395707374;21.32946458130659;,5.125806367269356;21.329462412830942;
True,inf,0,2,30,False,False,False,1.0,4.531915947443202;3.228976100172826;,4.531915953826542;3.22897625994613;
True,inf,0,2,30,False,False,False,1.0,8.480743950055432;27.396860075739987;,8.480743641315115;27.39686039888613;
True,inf,0,2,30,False,False,False,1.0,5.398090463698765;26.875681739018315;,5.398090463698765;26.875681892032723;
True,inf,0,2,30,False,False,False,1.0,6.645273778643162;11.824899208604663;,6.6452742876503015;11.824899304425944;
True,inf,0,2,30,False,False,False,1.0,5.14805872072456;21.90144545157771;,1.2730312872802272;21.90144545157771;
True,inf,0,2,30,False,False,False,1.0,22.66607593494757;7.709072700967376;,22.666075647024318;7.709073266801467;
True,inf,0,2,30,False,False,False,1.0,11.73067309137509;9.504985743783594;,11.73067299561678;9.504985663091292;
True,inf,0,2,30,False,False,False,1.0,4.5854074617099725;3.399983556733225;,4.585407264590057;3.399982461263832;
True,inf,0,2,30,False,False,False,1.0,10.363800482682668;13.16506393992285;,10.363800331556634;13.165064101185855;
True,inf,0,2,30,False,False,False,1.0,11.944496537948417;3.837822311433573;,11.944496528215923;3.83782016320419;
True,inf,0,2,30,False,False,False,1.0,8.107559966705502;3.7661044701901147;,8.107559789783394;3.76610438932881;
True,inf,0,2,30,False,False,False,1.0,14.23974919021723;1.6442237888570017;,14.239749406292944;1.6442237631902403;
