k,consistency_thresh,method_thresh,prune,max_time_offset,std,success_rate,theta,theta_hat,num_OOB,best_theta_hat
4,20,0.95,False,10,15,True,-46.56318344909666,-46.544783859909685,0,-46.58286481757719
4,20,0.95,False,10,15,True,59.98853255459819,60.040043080694154,0,60.083212944776015
4,20,0.95,False,10,15,True,-88.22257678469478,-88.27325521256776,0,-88.29346584540303
4,20,0.95,False,10,15,True,23.418944715960468,23.632575663403433,0,23.592603494373986
4,20,0.95,False,10,15,True,8.512540178315014,8.531719145066017,0,8.494984837547554
4,20,0.95,False,10,15,True,-65.97668209750134,-44.72664357396391,0,-65.95431971056713
4,20,0.95,False,10,15,True,42.79729564337901,0.019940712796139716,0,42.80225015652083
4,20,0.95,False,10,15,True,1.9480272162053718,2.060548324710892,0,2.051590392295302
4,20,0.95,False,10,15,True,-16.12378596899258,-16.08106659302134,0,-16.083053804189248
4,20,0.95,False,10,15,True,85.55536469072094,85.5246604424569,0,85.54968641765386
4,20,0.95,False,10,15,True,-30.470525565249254,22.49797194663231,0,-30.59463727740678
4,20,0.95,False,10,15,True,44.101212608802335,44.249943758030305,0,44.20741539628679
4,20,0.95,False,10,15,True,-2.1381580595087843,-2.2383593147698426,0,-2.2444002437151296
4,20,0.95,False,10,15,True,2.322014632291119,2.4117661486658317,0,2.4117661486658317
4,20,0.95,False,10,15,True,-44.631185977862465,-54.90791088511348,0,-44.481677423492805
4,20,0.95,False,10,15,True,-13.305232827763202,-13.201261846007954,0,-13.3011157416876
4,20,0.95,False,10,15,True,-56.30810447685834,-56.22893810907791,0,-56.411256045801224
4,20,0.95,False,10,15,True,-4.871396759029206,-4.845294451234171,0,-4.831140851706504
4,20,0.95,False,10,15,True,-8.636953768442348,-8.709227093418091,0,-8.583192162064247
4,20,0.95,False,10,15,True,61.08230699960062,-18.755087003459053,0,61.20461657228086
4,20,0.95,False,10,15,True,-71.24226109134585,-71.06212491174936,0,-71.13951692401227
4,20,0.95,False,10,15,True,-48.72965220090162,-48.92869003260991,0,-48.94235204857086
4,20,0.95,False,10,15,True,-46.67140194609099,-46.67225364656373,0,-46.57729906045288
4,20,0.95,False,10,15,True,5.056423636296325,4.93412557522252,0,4.968000371878432
4,20,0.95,False,10,15,True,-23.101545450713072,-22.999285115841552,0,-23.039708141629163
4,20,0.95,False,10,15,True,-37.475662010407405,-37.57194729276051,0,-37.55755869747383
4,20,0.95,False,10,15,True,-1.2238011669888909,-1.037686445590621,0,-1.176677468283795
4,20,0.95,False,10,15,True,25.710827746949068,26.776258514229664,0,25.572098443715863
4,20,0.95,False,10,15,True,20.948698489125196,-38.29442038813168,0,21.006344191564928
4,20,0.95,False,10,15,True,9.15884480884542,8.240604394150875,0,9.16666407592113
4,20,0.95,False,10,15,True,61.69215257723437,61.68121871248952,0,61.72487069978074
4,20,0.95,False,10,15,True,18.210912224203412,18.290986981350922,0,18.28192460927726
4,20,0.95,False,10,15,True,87.13995575640571,87.09606144287729,0,87.05095463135511
4,20,0.95,False,10,15,True,-73.28958240095282,-73.26502045722248,0,-73.31263295072297
4,20,0.95,False,10,15,True,-34.864652839829745,-34.796460910896876,0,-34.75388641495049
4,20,0.95,False,10,15,True,-45.31810977474794,-45.189722342184524,0,-45.158722848719506
4,20,0.95,False,10,15,True,-53.05686920852681,-52.923969919525,0,-53.06472341545428
4,20,0.95,False,10,15,True,-19.95766605629366,-19.78511899118411,0,-19.842588353957844
4,20,0.95,False,10,15,True,-48.15142988653915,-48.27201178492583,0,-48.066909576506795
4,20,0.95,False,10,15,True,71.79037713334398,71.85579152569395,0,71.8378824101949
4,20,0.95,False,10,15,True,69.9769757263636,69.93090424117213,0,69.97825706457958
4,20,0.95,False,10,15,True,11.530320613722182,11.643318635285135,0,11.635103601912585
4,20,0.95,False,10,15,True,70.21788132701175,70.06704668878251,0,70.07758816730774
4,20,0.95,False,10,15,True,61.57645329639792,61.548807701868945,0,61.60757156703935
4,20,0.95,False,10,15,True,31.100943139036353,31.046407129520965,0,31.09709704257825
4,20,0.95,False,10,15,True,43.192860984028606,43.286866763529886,0,43.28813649544621
4,20,0.95,False,10,15,True,43.754264154574635,43.65538947739095,0,43.80865960903836
4,20,0.95,False,10,15,True,-76.96701646119983,-78.42311060526073,0,-77.04918501342253
4,20,0.95,False,10,15,True,-37.041677403744586,-37.924710338811714,0,-37.08494342353649
4,20,0.95,False,10,15,True,39.08024818305458,-21.035315346693423,0,38.88982515743801
4,20,0.95,False,10,15,True,30.911334167565105,31.142992910373145,0,31.050130583222295
4,20,0.95,False,10,15,True,35.85118723467941,35.778022018314154,0,35.85644722777299
4,20,0.95,False,10,15,True,-66.4610973898002,-66.58092383026363,0,-66.44373484007538
4,20,0.95,False,10,15,True,76.70267407500438,-13.57080192708301,0,76.8134523303258
4,20,0.95,False,10,15,True,-77.33211164144014,35.501283768676196,0,-73.92884135030921
4,20,0.95,False,10,15,True,-24.213671445463724,-24.049091146195074,0,-24.273845294929206
4,20,0.95,False,10,15,True,39.26572148411901,39.14847620682068,0,39.20309922128648
4,20,0.95,False,10,15,True,-86.20457910820116,-86.09846834916144,0,-86.2027918186251
4,20,0.95,False,10,15,True,-39.62598006025342,-39.55930885393638,0,-39.56555585709028
4,20,0.95,False,10,15,True,82.60241269858065,82.63718945060148,0,82.62984392107904
4,20,0.95,False,10,15,True,-45.10702262786946,-45.03049930750792,0,-45.08073729287997
4,20,0.95,False,10,15,True,33.22363643451134,33.26568385665235,0,33.34559513849173
4,20,0.95,False,10,15,True,-17.4171127721984,-17.4108151970625,0,-17.492895637520892
4,20,0.95,False,10,15,True,85.29029233785678,83.54010295787062,0,85.23591046273611
4,20,0.95,False,10,15,True,15.549863306598128,15.923537567013767,0,15.539701781815168
4,20,0.95,False,10,15,True,-81.13035128916714,-80.97690245279372,0,-80.83825182802073
4,20,0.95,False,10,15,True,-29.66370611107641,-29.635493266753393,0,-29.733066665166117
4,20,0.95,False,10,15,True,-29.834273238308235,-52.065056205477006,0,-29.98631102184137
4,20,0.95,False,10,15,True,-17.402134344387346,-17.429198411001806,0,-17.39799546911051
4,20,0.95,False,10,15,True,1.0570373657281897,1.0460897441945922,0,1.081979368035411
4,20,0.95,False,10,15,True,-51.2883252459758,-51.29845017178588,0,-51.308938883946766
4,20,0.95,False,10,15,True,68.33645967486018,68.19769499543384,0,68.16833342165667
4,20,0.95,False,10,15,True,53.92015531044578,53.91673161945951,0,53.99123884266896
4,20,0.95,False,10,15,True,-85.95106211863663,-85.94886262158738,0,-85.90320855121193
4,20,0.95,False,10,15,True,-16.147248441559547,-15.983701201735364,0,-16.066845948591194
4,20,0.95,False,10,15,True,-70.6890946800548,-70.73865595475571,0,-70.80046221853684
4,20,0.95,False,10,15,True,33.86870328182547,33.95403615323197,0,33.789649507485805
4,20,0.95,False,10,15,True,67.87967029454248,67.3514193722843,0,68.07689164225954
4,20,0.95,False,10,15,True,82.10598558033244,82.01672130091151,0,82.11713726670604
4,20,0.95,False,10,15,True,-27.199773451177,-27.24419046212087,0,-27.244215349870196
4,20,0.95,False,10,15,True,51.95121211222572,51.96669465032008,0,51.99973209300388
4,20,0.95,False,10,15,True,9.7258291523601,9.689825960139544,0,9.701481344544355
4,75,0.95,False,0,30,True,-41.18710877105552,-57.197555335009405,0,-41.144363471507724
4,75,0.95,False,0,30,True,24.142727254949843,24.341621308433865,0,24.340123106405787
4,75,0.95,False,0,30,True,47.827616630538905,47.61953086273953,0,47.71063918141748
4,75,0.95,False,0,30,True,29.54390946648285,30.188216506362753,0,30.073470146825382
4,75,0.95,False,0,30,True,-57.324273872933546,-57.55135051461668,0,-57.59999696892013
4,75,0.95,False,0,30,True,20.908596342574956,20.690981875249545,0,20.631564662155128
4,75,0.95,False,0,30,True,37.94566162188522,37.69821217274205,0,37.69821217274205
4,75,0.95,False,0,30,True,-21.842253607033346,-22.41910657005995,0,-21.740111475721648
4,75,0.95,False,0,30,True,-70.50047230881297,-70.4534006597394,0,-70.4534006597394
4,75,0.95,False,0,30,True,-76.94445017749516,-76.82879156097758,0,-76.9160592392953
4,75,0.95,False,0,30,True,-38.88027726554958,-38.64613084671251,0,-38.610588951575224
4,75,0.95,False,0,30,True,75.41717587019312,75.2568780830684,0,75.26806702835131
4,75,0.95,False,0,30,True,-64.62441028275518,-64.65724499081021,0,-64.63381000118096
4,75,0.95,False,0,30,True,66.91058160556229,66.66899060393672,0,66.66237891059386
4,75,0.95,False,0,30,True,73.24127384713024,46.11827804448804,0,73.20986511138913
4,75,0.95,False,0,30,True,22.485286884689163,22.284371537522784,0,22.28564076117528
4,75,0.95,False,0,30,True,-36.16245956920308,-35.98645881420987,0,-35.98645881420987
4,75,0.95,False,0,30,True,-62.61391105608535,-62.890746515076984,0,-62.91058936376974
4,75,0.95,False,0,30,True,-30.649207431967913,-30.608372993816012,0,-30.435885966774617
4,75,0.95,False,0,30,True,36.13625819023925,36.31314849242488,0,36.29761500703145
4,75,0.95,False,0,30,True,-59.76289397283283,-59.84416649248587,0,-59.84416649248587
4,75,0.95,False,0,30,True,-10.643217128004025,-10.621224071483546,0,-10.648674178779293
4,75,0.95,False,0,30,True,3.838719099437205,3.8086789696206726,0,3.801945142760537
4,75,0.95,False,0,30,True,-13.456953620522933,-13.41420914737118,0,-13.250227950855203
4,75,0.95,False,0,30,True,-8.406608346367667,-8.457858375639214,0,-8.457858375639214
4,75,0.95,False,0,30,True,87.56759273174205,87.55638344901116,0,87.63251694913326
4,75,0.95,False,0,30,True,23.69470434571953,23.732807237514425,0,23.73486520664379
4,75,0.95,False,0,30,True,21.166493174000433,21.038389185274305,0,21.0374716927108
4,75,0.95,False,0,30,True,-69.81352418016864,-70.17187630422139,0,-70.1571449082443
4,75,0.95,False,0,30,True,60.47360015780147,60.510702276385146,0,60.50283184676644
4,75,0.95,False,0,30,True,-59.3589618472217,-59.406743852206084,0,-59.37761975304735
4,75,0.95,False,0,30,True,-48.47226943243961,-48.53439782626774,0,-48.59270166673152
4,75,0.95,False,0,30,True,-41.58460493400821,-41.80198277248944,0,-41.682980775866405
4,75,0.95,False,0,30,True,2.157348267425165,43.88071335684358,0,2.400340443839074
4,75,0.95,False,0,30,True,86.99199372642687,86.2729359205399,0,87.02071044702708
4,75,0.95,False,0,30,True,8.685018024082092,8.615514159858513,0,8.620522031488056
4,75,0.95,False,0,30,True,-84.84226303920822,-84.79828032793036,0,-84.8731956860532
4,75,0.95,False,0,30,True,-41.23297188135849,-41.16684855198033,0,-41.16684855198033
4,75,0.95,False,0,30,True,-80.91022397705018,-80.4263248657802,0,-80.34832197229433
4,75,0.95,False,0,30,True,43.375233508137974,43.454913290124786,0,43.42795468235151
4,75,0.95,False,0,30,True,84.25522374505557,83.99698273439621,0,83.97193742248537
4,75,0.95,False,0,30,True,-81.35864053256748,-81.27483823623865,0,-81.54967953830187
4,75,0.95,False,0,30,True,51.48663032428532,51.243623931629315,0,51.300724700442785
4,75,0.95,False,0,30,True,-10.814715696654494,-10.736516096474691,0,-10.925360379097343
4,75,0.95,False,0,30,True,69.9842855078223,70.07337464624729,0,70.07337464624729
4,75,0.95,False,0,30,True,-62.71882692105224,-62.60352806696164,0,-62.767331769186626
4,75,0.95,False,0,30,True,-22.4533206011633,-22.923740698314123,0,-22.157895927466814
4,75,0.95,False,0,30,True,-34.5076783506784,-34.395219834498334,0,-34.395219834498334
4,75,0.95,False,0,30,True,20.52839126932446,20.340232223906913,0,20.593655934948814
4,75,0.95,False,0,30,True,64.23064696595998,64.43637399784635,0,64.24164858331706
4,75,0.95,False,0,30,True,36.41993742643646,36.23354762333884,0,36.23354762333884
4,75,0.95,False,0,30,True,68.32342142529755,68.16126869802714,0,68.20431321196588
4,75,0.95,False,0,30,True,-20.24925928724355,-20.259550404595533,0,-20.259550404595533
4,75,0.95,False,0,30,True,73.34906483135167,72.41002772209016,0,73.67915657591719
4,75,0.95,False,0,30,True,-89.91675717431585,-89.44508185917762,0,-89.32937597881063
4,75,0.95,False,0,30,True,3.9855932501940905,3.605667479481947,0,3.666467225113958
4,75,0.95,False,0,30,True,53.57884595044901,44.6477207320672,0,53.60482091500152
4,75,0.95,False,0,30,True,-17.227633189840578,-17.09800953259746,0,-17.101838274505536
4,75,0.95,False,0,30,True,-50.07921599451194,-50.11332534126579,0,-50.291386590553465
4,75,0.95,False,0,30,True,8.194825880554292,8.398170469003954,0,8.394044954047088
4,75,0.95,False,0,30,True,76.10876102934004,75.94158148625459,0,75.98050721187577
4,75,0.95,False,0,30,True,23.859955937748918,23.560129742211636,0,23.676329148290574
4,75,0.95,False,0,30,True,70.11165528914462,70.08912308186817,0,70.10123638500177
4,75,0.95,False,0,30,True,-19.35417736302157,-19.17521797508911,0,-19.063108210457603
4,75,0.95,False,0,30,True,75.19733398968923,75.08058969428815,0,75.08058969428815
4,75,0.95,False,0,30,True,-55.07229005528943,-55.12358928327903,0,-55.123541817295695
4,75,0.95,False,0,30,True,19.410870918907296,19.284599713213574,0,19.292190343544856
4,75,0.95,False,0,30,True,-13.664819156052642,-13.72515889455991,0,-13.72515889455991
4,75,0.95,False,0,30,True,62.89091434492826,62.99377244433843,0,62.87998229846698
4,75,0.95,False,0,30,True,84.1686481935285,84.12960254813679,0,84.20942465205778
4,75,0.95,False,0,30,True,-60.68893527376878,-60.887043353207766,0,-60.891284906773016
4,75,0.95,False,0,30,True,-69.79391072214386,-69.59628749247366,0,-69.63629319272809
4,75,0.95,False,0,30,True,-19.42629793430454,-19.524526259704032,0,-19.653749123552533
4,75,0.95,False,0,30,True,5.477834846080429,5.635112817965326,0,5.681955432696987
4,75,0.95,False,0,30,True,-30.065825148929427,-29.89744041814082,0,-30.175657983523166
4,75,0.95,False,0,30,True,-6.719395826752549,-6.848361767858676,0,-6.870185948321896
4,75,0.95,False,0,30,True,45.03446193380088,45.41926805968249,0,45.34813195915825
4,75,0.95,False,0,30,True,-69.21443236098634,-69.2218632470786,0,-69.235764370106
4,75,0.95,False,0,30,True,-64.29663031351866,-64.42469033546729,0,-64.41105406743385
4,75,0.95,False,0,30,True,44.63784626012317,45.20799836572818,0,44.86042227091807
4,75,0.95,False,0,30,True,-24.919022239779057,-25.3456454512558,0,-25.30521196936246
4,75,0.95,False,0,30,True,-76.56400639196555,-76.57386898447797,0,-76.44386633088526
4,75,0.95,False,0,30,True,14.570265081746191,14.556545117263054,0,14.643403873523715
4,75,0.95,False,0,30,True,-62.28988655691489,-62.20980355409066,0,-62.16291399023674
4,75,0.95,False,0,30,True,-81.0191197820614,-81.1857887803164,0,-81.13780187971045
4,75,0.95,False,0,30,True,-48.660786436891314,-48.54878826011099,0,-48.49943112825874
4,75,0.95,False,0,30,True,-60.80821436698564,-60.529041131039364,0,-60.52021963427886
4,75,0.95,False,0,30,True,-42.55153575060565,-42.22583710328625,0,-42.24142695995186
4,75,0.95,False,0,30,True,-77.45026236084679,-77.60563720894754,0,-77.54642870679051
4,75,0.95,False,0,30,True,10.965610838595865,10.79063172068708,0,11.213298222040422
4,75,0.95,False,0,30,True,7.7839573084893425,7.719428544780764,0,7.717789541746655
4,75,0.95,False,0,30,True,50.31502788029279,50.255575776062955,0,50.30635458383536
4,75,0.95,False,0,30,True,-40.97637364688395,-41.082917293510235,0,-40.942633877983184
4,75,0.95,False,0,30,True,-63.992798208663544,-64.18328185818653,0,-64.18328185818653
4,75,0.95,False,0,30,True,-65.83882551973781,-65.8647641768603,0,-65.80414570228675
4,75,0.95,False,0,30,True,-84.79898240506655,-84.6732558000065,0,-84.6732558000065
4,75,0.95,False,0,30,True,-85.84246238186027,-85.69769043547367,0,-85.69769043547367
4,75,0.95,False,0,30,True,-22.234159561818615,-22.095765398780724,0,-22.09182884516595
4,75,0.95,False,0,30,True,83.02979311398926,83.19184538668117,0,83.19184538668117
4,75,0.95,False,0,30,True,-23.84554520186484,-24.571258836111397,0,-24.3057970680784
4,75,0.95,False,10,30,True,-18.72743070311111,-18.343353900017004,0,-18.5667505250864
4,75,0.95,False,10,30,True,-80.33228616258536,-80.11710459393872,0,-80.11710459393872
4,75,0.95,False,10,30,True,-80.486962182626,-80.64807646870814,0,-80.64807646870814
4,75,0.95,False,10,30,True,-46.49354830415478,-46.51837700074457,0,-46.407301183906796
4,75,0.95,False,10,30,True,87.1091242142781,87.24691990196527,0,87.42370485931146
4,75,0.95,False,10,30,True,70.69903822515897,70.8235432537297,0,70.81763521607742
4,75,0.95,False,10,30,True,12.357542130384461,11.92674805856485,0,12.507528819653825
4,75,0.95,False,10,30,True,-25.633166062006357,-26.09337723005848,0,-25.708292445651214
4,75,0.95,False,10,30,True,5.112147576400777,5.389602267115788,0,5.286325259990023
4,75,0.95,False,10,30,True,79.4321319224617,79.88302876950864,0,79.71991281506186
4,75,0.95,False,10,30,True,78.68563603090846,78.95381361604284,0,79.00857991784592
4,75,0.95,False,10,30,True,-54.47746246854459,-54.993578398590024,0,-54.62549101367884
4,75,0.95,False,10,30,True,-41.85641691185233,-41.82655857142889,0,-41.78168952835431
4,75,0.95,False,10,30,True,-40.50895422880016,-40.38403028132431,0,-40.38403028132431
4,75,0.95,False,10,30,True,19.472692111013494,19.356685714429926,0,19.37141202103324
4,75,0.95,False,10,30,True,14.534987571545813,14.68011667530183,0,14.605894150163856
4,75,0.95,False,10,30,True,-56.74928454209965,-56.94289255433183,0,-56.76492550702215
4,75,0.95,False,10,30,True,25.96823130527274,25.82301391856996,0,25.82594562852118
4,75,0.95,False,10,30,True,29.996553641748527,29.870304251396607,0,29.778512202538955
4,75,0.95,False,10,30,True,-24.302671706799874,-24.724674529917593,0,-24.376399288362528
4,75,0.95,False,10,30,True,-26.038354044972234,-25.835316187975177,0,-25.83940204807858
4,75,0.95,False,10,30,True,-48.97738791373331,-49.03877542059347,0,-49.03877542059347
4,75,0.95,False,10,30,True,-39.00498346791336,-38.86853929587906,0,-39.02933214342947
4,75,0.95,False,10,30,True,69.71900845596515,69.42710893046032,0,69.33330106313275
4,75,0.95,False,10,30,True,39.75438535273496,39.77185268123355,0,39.8139426377869
4,75,0.95,False,10,30,True,-67.43844084809683,-67.25807054729329,0,-67.2562153129409
4,75,0.95,False,10,30,True,83.35945436909795,83.10203677749088,0,83.10203677749088
4,75,0.95,False,10,30,True,-64.74390067648518,-64.78750629019004,0,-64.86908304681742
4,75,0.95,False,10,30,True,-43.07733398373752,-42.99972065465995,0,-43.042440718084215
4,75,0.95,False,10,30,True,-71.71440346018129,-71.94451806177243,0,-71.94192553558098
4,75,0.95,False,10,30,True,49.86562887402548,49.95784076444402,0,49.909087741093465
4,75,0.95,False,10,30,True,-58.89745088266062,-58.92490848439571,0,-58.934728509746535
4,75,0.95,False,10,30,True,26.908827742684995,26.739434631865482,0,26.748559747173
4,75,0.95,False,10,30,True,-23.129338578097645,21.213826262174,0,-23.069232568618798
4,75,0.95,False,10,30,True,44.67784092440656,44.57944229795459,0,44.35664286427862
4,75,0.95,False,10,30,True,-7.955857791910493,-8.337179061752831,0,-8.183350206258712
4,75,0.95,False,10,30,True,-3.066272545273924,-3.0801179182160694,0,-3.0801179182160694
4,75,0.95,False,10,30,True,20.705908205481034,20.542233215741675,0,20.69801831219879
4,75,0.95,False,10,30,True,70.63128480939464,70.27584407339647,0,70.5412332087232
4,75,0.95,False,10,30,True,71.59509662567201,71.89674268715929,0,71.72769802172746
4,75,0.95,False,10,30,True,88.8015428337337,88.2955128245795,0,88.2955128245795
4,75,0.95,False,10,30,True,10.920591081556394,10.738096869258863,0,10.738096869258863
4,75,0.95,False,10,30,True,-38.87922418689908,-38.99695526752629,0,-38.92539787977122
4,75,0.95,False,10,30,True,-44.06047576213391,-43.97299302476173,0,-43.97299302476173
4,75,0.95,False,10,30,True,-56.80680204132927,-56.80000945014543,0,-56.75533198080995
4,75,0.95,False,10,30,True,-52.25747401684989,-52.30581399190699,0,-52.385878108322856
4,75,0.95,False,10,30,True,-57.246025211127595,-57.25827291439346,0,-57.297587343665754
4,75,0.95,False,10,30,True,23.823712957929537,23.739804335275835,0,23.773252834580028
4,75,0.95,False,10,30,True,78.23988872154187,78.28148602232116,0,78.35193322223398
4,75,0.95,False,10,30,True,11.762961555216892,11.652493022812564,0,11.577818162601714
4,75,0.95,False,10,30,True,72.7040553827727,67.27830871620104,0,72.70649745301245
4,75,0.95,False,10,30,True,61.047932574678356,61.372395041364605,0,61.322774106272895
4,75,0.95,False,10,30,True,84.06819742814544,84.00782785836475,0,83.94172799493325
4,75,0.95,False,10,30,True,77.46879958258431,77.81637651769361,0,77.79781833604082
4,75,0.95,False,10,30,True,32.65003812882945,32.76493992077408,0,32.76669537592578
4,75,0.95,False,10,30,True,87.49154987943312,87.45569524714956,0,87.33078308705838
4,75,0.95,False,10,30,True,59.510455923234204,59.64381789687163,0,59.64381789687163
4,75,0.95,False,10,30,True,-88.99610962118875,-88.61840600424283,0,-88.74611622114071
4,75,0.95,False,10,30,True,12.091648928609876,11.931602950404816,0,11.888341803991311
4,75,0.95,False,10,30,True,-7.758040738738044,-7.8354781241455855,0,-8.007749107545964
4,75,0.95,False,10,30,True,29.20086212478847,29.23122753559047,0,29.23122753559047
4,75,0.95,False,10,30,True,44.959976937432685,44.922517430605815,0,44.88850236880511
4,75,0.95,False,10,30,True,86.1621605247358,23.208087252603296,0,86.08934468234982
4,75,0.95,False,10,30,True,-47.505317871703795,-47.52450424875428,0,-47.52450424875428
4,75,0.95,False,10,30,True,26.37318851864298,26.269353899157142,0,26.269353899157142
4,75,0.95,False,10,30,True,48.498496602591054,48.402426817543784,0,48.44965319780313
4,75,0.95,False,10,30,True,0.18468292542299297,0.3626227428456155,0,0.36449159497685724
4,75,0.95,False,10,30,True,43.665709446941854,43.580285790716125,0,43.42559093324298
4,75,0.95,False,10,30,True,-39.26312555831367,-39.444630697817544,0,-39.285455865998905
4,75,0.95,False,10,30,True,-37.617208516380266,-37.625532032641914,0,-37.625532032641914
4,75,0.95,False,10,30,True,-10.60808767987395,-10.370810663675245,0,-10.370810663675245
4,75,0.95,False,10,30,True,-26.64130509805226,-26.557605708094435,0,-26.597293802088526
4,75,0.95,False,10,30,True,22.2836472598989,22.398442167505294,0,22.53263905125507
4,75,0.95,False,10,30,True,-24.205794480779616,-24.049398931909405,0,-24.050101036189854
4,75,0.95,False,10,30,True,-44.7470981407899,-44.436429216696105,0,-44.749076413039404
4,75,0.95,False,10,30,True,-48.096744744019595,-48.232068569353714,0,-48.007189349778415
4,75,0.95,False,10,30,True,22.566415648085922,26.77453595866492,0,22.512213900850757
4,75,0.95,False,10,30,True,25.782544984628892,25.99732953900985,0,25.88081568808643
4,75,0.95,False,10,30,True,-43.186060091239035,-43.46911235786108,0,-43.366097371575805
4,75,0.95,False,10,30,True,-48.65325470723428,-47.32533285884982,0,-48.40493739433834
4,75,0.95,False,10,30,True,-11.71236080822827,-11.600435465041484,0,-11.51515510734478
4,75,0.95,False,10,30,True,81.07146773607496,80.91344188497361,0,81.00268485458619
4,75,0.95,False,10,30,True,-13.531604501430314,-15.408534794365602,0,-13.333022930751468
4,75,0.95,False,10,30,True,43.74746764998479,43.67733609598867,0,43.67733609598867
4,75,0.95,False,10,30,True,-77.41719086133362,-76.78526983302808,0,-77.75772633584897
4,75,0.95,False,10,30,True,-57.24675162981965,-57.23308896637835,0,-57.285167548397595
4,75,0.95,False,10,30,True,7.986797324501932,8.143628101928245,0,8.135588889729034
4,75,0.95,False,10,30,True,35.38001033848863,35.35024923393935,0,35.344581002446446
4,75,0.95,False,10,30,True,59.19191223442306,59.154900749522135,0,59.154900749522135
4,75,0.95,False,10,30,True,-25.945756981093076,-25.627814231159654,0,-25.55634356599135
4,75,0.95,False,10,30,True,48.511787980096415,48.16894799793461,0,48.66646205511333
4,75,0.95,False,10,30,True,-89.17326059960992,-89.08637814066736,0,-88.87095037639239
4,75,0.95,False,10,30,True,26.692623662937795,26.742180597514043,0,26.822174125280238
4,75,0.95,False,10,30,True,87.73574305096903,86.9427722504871,0,87.7201894390072
4,75,0.95,False,10,30,True,67.07704229178252,67.13560979151599,0,67.17425593817178
4,75,0.95,False,10,30,True,40.21821763581539,40.295624371077295,0,40.326846974045196
4,75,0.95,False,10,30,True,31.8811852752047,31.997605701211658,0,32.08089433753016
4,75,0.95,False,10,30,True,-63.32856396293798,-63.545648317242566,0,-63.667938877981854
4,75,0.95,False,10,30,True,11.30589893138853,11.569729408504326,0,11.591887250100138
4,75,0.95,False,10,30,True,4.4892286550915745,4.646554935007895,0,4.665096484414629
4,55,0.95,False,0,45,True,44.21114809079175,43.999171432227044,0,43.999171432227044
4,55,0.95,False,0,45,True,79.36406967550522,79.13608907523839,0,79.18825882429661
4,55,0.95,False,0,45,True,79.74959994970197,80.2136318665345,0,79.85325478466605
4,55,0.95,False,0,45,True,50.2726407969934,50.2600895512068,0,50.143187820805856
4,55,0.95,False,0,45,True,4.277508652247643,4.967433870298284,0,4.379630308359362
4,55,0.95,False,0,45,True,66.25529430222228,66.59847748454175,0,66.18642561092945
4,55,0.95,False,0,45,True,-26.681724088532473,-26.06325096712988,0,-26.717452577222975
4,55,0.95,False,0,45,True,46.66361480248504,46.517417209019484,0,46.54395951213526
4,55,0.95,False,0,45,True,53.805144447985846,53.35419385752075,0,53.47790572026885
4,55,0.95,False,0,45,True,5.6596635307052905,5.6831519372364685,0,5.5106831688558255
4,55,0.95,False,0,45,True,71.0863906983355,67.2936512175277,0,71.687616306444
4,55,0.95,False,0,45,True,-55.52214775748929,-56.499184696653366,0,-55.95477404185573
4,55,0.95,False,0,45,True,44.712274947416596,45.15251498238009,0,45.04450629473154
4,55,0.95,False,0,45,True,-84.79149219554363,-84.57766226041838,0,-84.6189142782944
4,55,0.95,False,0,45,True,57.61064200128638,38.39225683960959,0,57.47609224538956
4,55,0.95,False,0,45,True,-50.10790357832885,-50.01331036220719,0,-49.937331521089725
4,55,0.95,False,0,45,True,32.397116877506335,32.34180402405893,0,32.41884587122908
4,55,0.95,False,0,45,True,86.40073676399572,85.95288707079666,0,85.85081950659364
4,55,0.95,False,0,45,True,-18.65829188902239,-18.427380052385832,0,-18.45394754644836
4,55,0.95,False,0,45,True,-2.8290396941261693,-2.896805960871209,0,-2.842943588778316
4,55,0.95,False,0,45,True,-65.56896813647454,-65.75227437590921,0,-65.70583152867167
4,55,0.95,False,0,45,True,-33.12937187693282,-33.33558717107645,0,-33.38232326654167
4,55,0.95,False,0,45,True,-27.786329738266886,-27.990990015224327,0,-27.888935231833205
4,55,0.95,False,0,45,True,-86.90202070238092,-86.7921597893331,0,-86.99721678916185
4,55,0.95,False,0,45,True,76.89577502638014,75.31923577172674,0,76.78053873607803
4,55,0.95,False,0,45,True,-69.49008916303735,-69.4381675077574,0,-69.43467085673403
4,55,0.95,False,0,45,True,-34.34462791127291,-34.68158025190878,0,-34.56004165365602
4,55,0.95,False,0,45,True,-27.28161464706631,-27.104104730661753,0,-27.102447321715317
4,55,0.95,False,0,45,True,7.678042419868575,8.106714247430002,0,7.755929305169524
4,55,0.95,False,0,45,True,61.53000361652216,61.13953648607718,0,61.21871016542502
4,55,0.95,False,0,45,True,47.23739532026287,47.15055643601217,0,47.164504596254396
4,55,0.95,False,0,45,True,33.632400781966986,33.98894670427965,0,33.8810232314129
4,55,0.95,False,0,45,True,33.384180046317134,33.23828890624475,0,33.16852336541021
4,55,0.95,False,0,45,True,-13.117516394566872,-14.189166448938687,0,-13.041482852575088
4,55,0.95,False,0,45,True,21.28377059614067,21.58549408010541,0,21.357524620508645
4,55,0.95,False,0,45,True,67.13029801126257,67.11501205790023,0,67.01929501739382
4,55,0.95,False,0,45,True,18.72431014973755,18.410473757692092,0,18.83047852562177
4,55,0.95,False,0,45,True,-83.6245669623668,-83.48993285886702,0,-83.4136046942248
