k,consistency_thresh,method_thresh,prune,max_time_offset,std,success_rate,theta_error
4,3500,inf,False,0,250,True,22.395927424106226
4,3500,inf,False,0,250,True,5.074547900307941
4,3500,inf,False,0,250,True,0.0015874884860309635
4,3500,inf,False,0,250,True,0.43477077529917096
4,3500,inf,False,0,250,True,1.8065277514781286
4,3500,inf,False,0,250,True,0.7899317084053692
4,3500,inf,False,0,250,True,0.272609512344971
4,3500,inf,False,0,250,True,1.2432071990613984
4,3500,inf,False,0,250,True,1.4349775199143302
4,3500,inf,False,0,250,True,3.054576843501785
4,3500,inf,False,0,250,True,0.27989332982355286
4,3500,inf,False,0,250,True,79.88575909351931
4,3500,inf,False,0,250,True,2.8717260935498246
4,3500,inf,False,0,250,True,1.6048975897255957
4,3500,inf,False,0,250,True,23.15267491842367
4,3500,inf,False,0,250,True,0.21932158479770436
4,3500,inf,False,0,250,True,3.3391253212205783
4,3500,inf,False,0,250,True,0.0018631252439291757
4,3500,inf,False,0,250,True,1.8519397558485444
4,3500,inf,False,0,250,True,9.58872569863711
4,3500,inf,False,0,250,True,7.180832985119039
4,3500,inf,False,0,500,True,13.400313293676255
4,3500,inf,False,0,500,True,2.9716784739457225
4,3500,inf,False,0,500,True,1.2225590604774368
4,3500,inf,False,0,500,True,3.7308095814690176
4,3500,inf,False,0,500,True,2.3240743068328484
4,3500,inf,False,0,500,True,1.5168010730370338
4,3500,inf,False,0,500,True,11.072066566986559
4,3500,inf,False,0,500,True,0.07351648424661761
4,3500,inf,False,0,500,True,1.5142329533249637
4,3500,inf,False,0,500,True,0.8414396789666441
4,3500,inf,False,0,500,True,0.6715868289674773
4,3500,inf,False,0,500,True,3.5545329001391983
4,3500,inf,False,0,500,True,0.0038262451045696366
4,3500,inf,False,0,500,True,0.2192619028273004
4,3500,inf,False,0,500,True,12.188914779830498
4,3500,inf,False,0,500,True,2.7497293059593897
4,3500,inf,False,0,500,True,1.2998578033134138
4,3500,inf,False,0,500,True,2.035723714219152
4,3500,inf,False,0,500,True,1.3460667113381746
4,3500,inf,False,0,500,True,2.552817464336991
4,3500,inf,False,0,500,True,7.443644330612912
4,3500,inf,False,0,500,True,0.544964974703209
4,3500,inf,False,0,500,True,3.9378991397274703
4,3500,inf,False,0,500,True,4.025249125754229
4,3500,inf,False,0,500,True,0.9158121407053912
