method_thresh,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,n_delete,loc_error_0,loc_error_1,loc_error_2,loc_error_3,best_loc_error_0,best_loc_error_1,best_loc_error_2,best_loc_error_3
inf,4,15,False,False,False,1.0,3,6.271029623012351,13.468127176407005,15.36058394614091,10.7406950167394,6.271029974317203,13.468127623216722,15.360584084277516,10.740695017153243
inf,4,15,False,False,False,1.0,3,1.4608021438898817,11.908326850894802,4.4308177647310165,6.113113178852198,1.460802200905941,11.908326818995539,4.430819310200812,6.1131131342247205
inf,4,15,False,False,False,1.0,3,9.98882968699159,5.679353138222133,3.5131153600492513,12.488661968510957,9.988829740490049,5.6793531515774145,3.513115441290806,12.488661752849644
inf,4,30,False,False,False,1.0,1,9.03776561319151,20.07442184627582,24.2310446453532,9.437532069294537,9.03776561800193,17.22649422348938,24.648922616729607,9.437532034421913
inf,4,30,False,False,False,1.0,1,24.87832447186053,8.305211492808484,18.86074775924611,7.962900407490753,24.87832447186053,8.305210951532324,11.740795942967898,7.962900555140825
inf,4,30,False,False,False,1.0,1,10.552849162373873,10.552419300638197,6.033321861193499,23.087526300163745,10.552849430848728,10.552419226399872,6.033324236730784,23.087526300163745
inf,4,30,False,False,False,1.0,1,21.042170619251667,6.110469578204833,23.097824717026146,16.943818515966825,21.04217039924233,6.110469657161064,23.097829252368467,16.943818347384045
inf,4,30,False,False,False,1.0,1,18.52499589418103,7.417369178416884,7.0957288209523535,11.724195419158239,18.524995731067445,7.417369324420425,7.095729205432888,11.724195379206735
inf,4,30,False,False,False,1.0,1,5.845585416868682,13.520665440152703,15.815073397315087,32.00197654103464,5.845585040500446,13.520665440152703,15.815072893793701,32.00197662961566
inf,4,30,False,False,False,1.0,1,12.647385206286517,8.038791249951,13.649913356858496,6.564547850087639,12.64738484664745,8.038791431220215,13.649911129913304,6.5645480164016705
inf,4,30,False,False,False,1.0,1,16.38986842118546,5.501240330548631,11.79787003071464,10.61754383341992,16.389868703138113,5.501240530469717,11.797868746724266,10.617543632099641
inf,4,30,False,False,False,1.0,1,19.09455447229882,11.879030402346219,31.6707476758321,7.062303577680975,19.094554779547625,11.879030528182144,31.670745953417686,7.06230331225398
inf,4,30,False,False,False,1.0,1,21.38975114926241,21.21739858645657,7.480542878570298,3.495831195037551,21.389750563018968,18.588911808576302,8.40723043982401,3.4958314420629986
inf,4,30,False,False,False,1.0,1,30.834233450495105,26.711424504254005,4.936958795649373,12.059845125998374,30.834234033267688,26.71142614077935,4.936969996943114,12.059844258849425
inf,4,30,False,False,False,1.0,1,11.071772996402636,11.284819728781773,9.313701474380704,25.304594445841,11.071773135405786,12.521392497629655,8.150952817835336,25.304594274827455
inf,4,30,False,False,False,1.0,1,2.286411060363668,10.175395049556123,18.716330319910295,21.153704803881848,2.286410843405556,10.175395049556123,17.432578677725708,21.153704883011287
inf,4,30,False,False,False,1.0,1,6.953166661125216,11.69496646799038,21.40972373479363,7.835553522828301,6.953166552180203,11.694964862874592,21.40966179595593,7.835553184789056
inf,4,30,False,False,False,1.0,1,13.213178063962738,2.222371510431865,15.1736270605144,23.906250837633394,13.213177870866142,2.2223695958873226,15.17344537504409,23.906250944031665
inf,4,30,False,False,False,1.0,1,7.288290267123002,4.460703214797527,8.240731734456421,8.105366412903031,7.288290053518647,4.460702560959671,8.240668898811574,8.105366183032444
inf,4,30,False,False,False,1.0,1,8.682516734633419,17.227842487044313,19.64479470229799,9.937641732980445,8.682516809822518,16.780759480626436,19.65485548514252,9.937642226560937
inf,4,30,False,False,False,1.0,1,11.231596044947654,6.786140818464816,16.202348730590035,0.531912202389225,11.231596030388728,6.786132496152507,16.202350508319373,0.5319119652231041
inf,4,30,False,False,False,1.0,1,2.71911105671449,5.6402846272765235,8.46087258946091,7.265876336862364,2.7191110751315986,5.640273899444653,8.460872681500657,7.265876282178779
inf,4,30,False,False,False,1.0,1,24.27321846321896,5.471113783529907,9.79374863889789,3.854514946953309,25.483954781190228,5.471113783529907,9.793749229471846,3.8545149265826235
inf,4,30,False,False,False,1.0,1,5.0245330183728445,19.704811734127798,3.063175748230537,4.588726552057063,7.756822875278052,19.057711876499113,3.0631735779314226,4.588726379377642
inf,4,30,False,False,False,1.0,1,16.708360129092945,18.04641397689194,10.849514246347033,19.59610677906259,16.708360129092945,18.04641213739121,10.84952738635321,19.5961067700472
inf,4,30,False,False,False,1.0,1,5.142723059284316,10.932361303113806,10.246249456970029,9.05543633514807,5.142722997445244,10.932361303113737,10.246239137097422,9.05543633514807
inf,4,30,False,False,False,1.0,1,12.192681752565608,14.788755392754425,17.17801420273428,28.683688466982048,12.19268229734861,14.788755392754448,17.178020700537672,28.6836889456129
inf,4,30,False,False,False,1.0,1,15.76165520653577,25.818620592202347,11.497886790908463,15.360635160258903,15.761654803753046,25.81861605578548,11.49788830570474,15.360635180986364
inf,4,30,False,False,False,1.0,1,2.3438714086003243,18.692838217173925,22.90166892004325,10.313506494758203,2.3438712497886,18.69283839712118,22.901669022811515,10.313506621617567
inf,4,30,False,False,False,1.0,1,17.96816849431771,27.27659224210819,24.27244641598791,12.883254318687209,17.968168563760855,27.27659224210819,24.27244788189728,12.8832543950595
inf,4,30,False,False,False,1.0,1,12.294367235406853,7.328785862366536,5.819290952700747,5.1780891182277795,12.294367501265194,4.26006223417044,5.81929107912034,6.230541678643222
inf,4,30,False,False,False,1.0,1,18.491166586383606,16.728840822726262,8.137359978328904,4.3131328077887625,18.491166877212805,16.32018323708474,8.13736175478763,1.2494726780848944
inf,4,30,False,False,False,1.0,1,19.30757938431874,30.877093844790412,7.308175216964899,12.653456512956573,19.307579379542897,30.877093844790412,7.308174935564261,12.653456302370238
inf,4,30,False,False,False,1.0,1,8.934076330324162,24.568634778552564,20.929157242303646,12.1518445418451,8.934076330324162,9.451223247147436,20.929155055309714,11.77110994785324
inf,4,30,False,False,False,1.0,1,15.570036510405247,21.95410646608542,36.951933241084866,40.847509667459136,15.57003705617297,21.95410729273923,36.95193056987501,40.847509267118205
inf,4,30,False,False,False,1.0,1,7.713302594891123,11.032661041721568,27.886162547244634,22.37710102766221,7.713302353623815,11.032660793198144,27.88616238122385,22.377101125457852
inf,4,30,False,False,False,1.0,1,4.416044490543769,16.385372120550013,23.393293380433143,18.041576475473178,4.416044411502865,16.385372120550013,23.39329464778141,18.041576434107913
inf,4,30,False,False,False,1.0,1,21.98628229564286,10.433381485473259,5.943822611068665,16.729310882858588,21.98628229564286,10.433382441513656,5.943822582121192,16.729311212113537
inf,4,30,False,False,False,1.0,1,7.454530589140948,10.08838987259201,28.858352612738177,4.436962571474886,7.454531342043464,10.088389847379803,28.858352442605682,4.436963038899881
inf,4,30,False,False,False,1.0,1,37.88015928746636,13.069960530731427,15.276564874350512,18.060489117281158,37.88015946742441,13.0699605050039,15.276564582894716,18.060489223334468
inf,4,30,False,False,False,1.0,1,7.1326490121735215,16.81571251991996,18.10734106267361,8.427218774369436,7.132649367111754,16.815712592384884,18.10733894533469,8.427218374000766
inf,4,30,False,False,False,1.0,1,3.169707464068898,39.518316616568406,8.0899323690532,34.28832355237071,3.169707358755204,39.51831656367692,8.089934357353137,34.288323934524506
inf,4,30,False,False,False,1.0,1,1.5738547425919136,16.083341337097295,0.8477726822358241,8.238165627067774,1.5738553204896863,16.083340793756022,0.8477760683086633,8.238165819441054
inf,4,30,False,False,False,1.0,1,4.941359728147873,20.8954877999479,15.060729592577175,8.392313776781213,4.941359733053881,20.8954877999479,15.060728984031151,7.891968801999514
inf,4,30,False,False,False,1.0,1,3.7551621818133265,3.606911574055047,26.465516095150385,12.673924352996131,3.755161949143777,3.4306242059837593,26.46551646224756,14.695550299988916
inf,4,30,False,False,False,1.0,1,22.440487004200907,6.501245264076069,32.11039701346826,31.606298236993943,22.44048655850796,6.455995855378792,32.11039893072668,31.03566342719883
inf,4,30,False,False,False,1.0,1,24.394087160420867,26.53334995274201,12.25548617309323,10.324416196260623,24.394087337029813,26.53334995274201,12.255486824315355,4.7800583475867935
inf,4,30,False,False,False,1.0,1,10.35635273442318,20.61221170302109,22.20904846996364,12.284652035062885,10.35635273442318,23.083106757587796,22.209046868026945,12.346209836377431
inf,4,30,False,False,False,1.0,1,1.5504985529451025,12.47015990850228,11.9237175161524,10.836736197005362,1.5504991461647906,12.470159913270223,11.923717607852584,10.836737017147433
inf,4,30,False,False,False,1.0,1,17.097645982974615,16.787791836389605,18.63995411007582,22.06462577616637,17.09764592295302,16.787791836389605,18.639952980698727,21.90794162353903
inf,4,30,False,False,False,1.0,1,5.583446439362907,28.103938000743,18.684751896419087,8.798689143865056,5.583447051789294,28.10393786933263,18.684750776122815,8.79869043927786
inf,4,30,False,False,False,1.0,1,11.577908646466538,29.51917637990276,0.4547500519747436,20.340457889822442,11.577908427983207,29.51917637990276,0.4547509276710748,22.955199065577315
inf,4,30,False,False,False,1.0,1,22.781536118259247,11.226449712934114,9.010708168759217,16.489932291393213,22.781536029024306,11.22645000833076,9.010709251468557,16.489934517148082
inf,4,30,False,False,False,1.0,2,10.425533001146631,19.71364204999211,14.444321752144864,7.541783389397335,10.425533001146631,16.36585024854501,15.808315456832227,7.541783664128979
inf,4,30,False,False,False,1.0,2,21.00076966210553,4.277862153847735,16.803383362446727,9.781063102483259,21.00076966210553,4.2778621736384155,9.136763168996092,9.781063163092917
inf,4,30,False,False,False,1.0,2,13.79187137978008,10.020223592168126,7.478303254054175,19.423019935544563,13.791871026180925,10.020223625101075,7.478309692041581,19.423020160931465
inf,4,30,False,False,False,1.0,2,11.227798238240501,2.561866119374044,17.879562780498023,18.667534586284514,11.227798883964208,2.561866026922098,17.879558654863537,18.667534680862182
inf,4,30,False,False,False,1.0,2,17.006118822557113,2.159707103688952,2.9452104487379227,11.130886591698422,17.006118822557113,2.1597087685100376,2.9452104487379227,11.130886640800965
inf,4,30,False,False,False,1.0,2,10.604377656957306,11.782108634710418,13.54862591935581,28.535364273063216,10.604378009418934,11.782108555171385,13.548625414957279,28.535364231433267
inf,4,30,False,False,False,1.0,2,11.722617387028851,8.066604417296716,17.984381406548707,6.779496028856163,11.722617332939784,8.066604417296716,17.984380292589602,6.779495857415392
inf,4,30,False,False,False,1.0,2,9.890169312583902,3.5085683446481752,10.741585257138464,13.32633868604299,9.890169308960266,3.5085683446481752,10.741584003571955,13.326338617597733
inf,4,30,False,False,False,1.0,2,24.845564465073004,6.75682200978953,26.005008418021564,3.4152889490399554,24.8455646928057,6.75682200978953,26.005012350987403,3.4152889490399554
inf,4,30,False,False,False,1.0,2,14.859808079113966,8.556142124212792,8.907928756523944,13.391489166674205,14.859808229470286,7.341456640631942,2.3395616106588313,13.39148911078655
inf,4,30,False,False,False,1.0,2,31.44332448113618,25.384249525038882,5.517932156477631,10.407303555505493,31.44332483778682,25.384249525038882,5.517932817589854,10.407303391868023
inf,4,30,False,False,False,1.0,2,15.627905707704372,4.594403457927988,10.87840550998403,26.063501215093652,15.627905464517983,9.177257349128418,9.362462191700379,26.06350132121978
inf,4,30,False,False,False,1.0,2,1.679639283759828,9.82993842115866,18.251679032106228,4.303401140738797,1.6796388679214491,9.82993842115866,16.83979131065477,4.303400681495027
inf,4,30,False,False,False,1.0,2,14.441092747386264,22.93042039678017,19.920422285571306,7.695108926793114,14.441092535937159,22.930419521206197,19.92045539004307,7.695108395748337
inf,4,30,False,False,False,1.0,2,10.33209401338945,3.5500701002169337,17.83124011634771,24.95220521157991,10.332094004185809,3.5500696334225097,17.831254193450036,24.952205219996706
inf,4,30,False,False,False,1.0,2,12.01776191657196,14.607687969409195,6.816342892712857,8.679079234092885,12.017762087225258,14.60768734800172,6.816342635235076,8.679079218664222
inf,4,30,False,False,False,1.0,2,12.206398453895229,9.481538820595711,21.238494065194153,10.724241293336924,12.206398307247552,8.894043482122964,21.17554261642029,10.72424114370258
inf,4,30,False,False,False,1.0,2,8.357159462294984,10.605906872807902,18.24981382038884,4.680042942815849,8.357159463039077,10.605906563993644,18.249813820221505,4.680042594342709
inf,4,30,False,False,False,1.0,2,3.937250690735875,1.9122579774319468,12.084628666173591,13.717956462883665,3.9372499733482496,1.912245591022075,12.084620518096482,13.717956292279517
inf,4,30,False,False,False,1.0,2,20.58963636671367,5.893377821435168,11.768931834720613,2.977895084340748,22.364705567409615,5.893377821435168,11.76892815172401,2.9778947115202827
inf,4,30,False,False,False,1.0,2,13.957330835353483,20.216388575397104,10.622088010757263,10.763925406067154,15.963212374992583,19.66587504821938,10.62208497116755,10.763925167189482
inf,4,30,False,False,False,1.0,2,16.230386920199074,28.665933673487327,14.395111482015944,20.225093207933682,16.230386716465016,28.66593361948171,14.395102247508348,20.225093258576344
inf,4,30,False,False,False,1.0,2,6.134031918872699,12.77087592703217,16.700457507329542,19.91109895505374,6.1340320590086685,12.770873864380173,16.700452579739366,19.91109999133873
inf,4,30,False,False,False,1.0,2,6.220432090027237,17.033092884642812,17.987479910795102,23.227891142397638,6.2204318309794635,17.033090690832157,17.987475240103205,23.227892449073636
inf,4,30,False,False,False,1.0,2,18.713145367064573,19.388817092577302,14.57406154089031,12.692485054343026,18.713144977527474,19.388817134688054,14.5740639408129,12.692485047926429
inf,4,30,False,False,False,1.0,2,2.260298494505441,23.070791976398304,19.82696480531653,6.682335300976252,2.2602983000754406,23.070793378096194,19.82696480531653,6.682335059748119
inf,4,30,False,False,False,1.0,2,22.567304242391874,10.71895968585035,27.28456884894777,9.084692517633043,22.567304781298137,10.718960042179464,27.284574304842437,9.084692183016713
inf,4,30,False,False,False,1.0,2,11.934502701110718,5.81709180474627,15.204665787010184,5.962694117485661,11.934503166972128,5.817091424657697,15.204667812868935,5.962693640578979
inf,4,30,False,False,False,1.0,2,12.742868919742131,13.968413228416011,7.044158394554216,2.20659947872487,12.742868998365495,13.968413228416047,7.044160465690754,2.206598927598248
inf,4,30,False,False,False,1.0,2,24.445336853936695,39.473386779424935,6.751041949389429,23.319085400712012,24.445336663300058,39.473386847842036,6.751042246082861,23.319086661467523
inf,4,30,False,False,False,1.0,2,12.330651260777714,25.934762849360702,21.354997071706336,12.342507839610406,12.33065143904888,7.924526189267537,21.354997650227382,11.987116562136094
inf,4,30,False,False,False,1.0,2,18.330536338989074,16.58395651552205,21.363950345565993,47.414354376413876,18.330536338989074,16.58395651552205,21.363953973025495,47.414354695647
inf,4,30,False,False,False,1.0,2,6.598191514579743,10.792087205386743,28.047329762037023,22.555059940152038,6.598191496013351,10.792087977664952,28.04732962959393,22.555060071289596
inf,4,30,False,False,False,1.0,2,3.6780300932774774,7.265255653481402,21.23966786017646,13.7834534941146,3.6780299292352283,7.265255968386764,21.23966537469376,13.7834542099809
inf,4,30,False,False,False,1.0,2,28.890817420210215,17.832361770677437,2.7130483443815634,21.394909795456435,28.89081781756279,17.832361376788985,2.713048811157901,21.394909545514828
inf,4,30,False,False,False,1.0,2,11.673776491216481,10.3436614621093,29.374113680356157,7.78283106132153,11.67377600202046,10.343661042633615,29.374113506655068,7.782830712544297
inf,4,30,False,False,False,1.0,2,38.01781181415058,17.233754064312876,23.60190402786115,11.906034658494494,38.01781178756031,17.233753999774777,23.601900439020266,11.906034597137833
inf,4,30,False,False,False,1.0,2,12.202701776567576,10.906269447837232,25.772611086206243,8.458487544592993,12.20270115653101,10.906269447837232,25.772610081098435,6.363225060605904
inf,4,30,False,False,False,1.0,2,5.846239321591065,39.95619934873369,16.882868595087583,25.980031879980725,5.846240127130238,39.956199503493494,16.88287164345913,25.980032216393987
inf,4,30,False,False,False,1.0,2,1.984514082101074,16.518027998469947,3.9319435697669367,4.819963294726293,1.9845137799278119,16.518027477467992,3.9319455448893703,4.819963006494388
inf,4,30,False,False,False,1.0,2,4.564560438253431,25.68997916284051,13.196401542729152,6.216267027981177,4.564560376555229,22.244761598143473,13.196401188559257,6.1852020575033935
inf,4,30,False,False,False,1.0,2,2.842709558091319,4.576510398178,23.16630914338907,12.145605738080162,2.842709527517968,5.529406776846469,23.166308348086794,14.331883554442163
inf,4,30,False,False,False,1.0,2,14.41102646544433,1.4771892306606476,28.22912734656968,27.69621844606629,14.411026209319635,1.4771892306606476,28.22912530603077,27.696218425201618
inf,4,30,False,False,False,1.0,2,23.37272931103025,30.364340213034986,14.275361148783665,8.874533657044289,23.37272918115616,30.364340213034986,14.275362389532587,4.312470619062589
inf,4,30,False,False,False,1.0,2,11.276000054197509,23.010264519655212,38.56018871778149,13.874175490255622,11.276000054197509,21.77942045924444,38.56018896282903,13.872281899373629
inf,4,30,False,False,False,1.0,2,8.66214668314275,9.03161559732715,8.553200779364568,11.611836170235401,8.662147166211007,9.031615569676523,8.55320050945878,11.611836553067345
inf,4,30,False,False,False,1.0,2,11.70725491979642,15.448486121887646,17.635399292845914,10.569727651437885,11.707255509420817,15.448486121887646,17.635396592803765,10.739260394464827
inf,4,30,False,False,False,1.0,2,17.338904469823227,24.65921247656601,33.48876206783608,18.79122689066843,17.338905190678112,24.659213015809506,33.4887619084418,18.7912264223106
inf,4,30,False,False,False,1.0,2,15.435255515102252,27.103128361009034,4.28161870830886,22.606034188394258,15.435256353050102,27.103128361009034,4.281620222844944,24.541193112296224
inf,4,30,False,False,False,1.0,2,22.314471767896453,2.481929910299786,5.22424990561528,24.125861161116877,22.314472819775965,2.4819286267388287,5.2242488400232165,24.125862512950075
inf,4,30,False,False,False,1.0,3,8.483228976694214,21.138930352167918,31.340893348240453,9.830603840272992,8.483228609519653,17.604800538516322,34.73175001480427,9.830603792649436
inf,4,30,False,False,False,1.0,3,28.677532784591055,10.184359219024628,10.596425386057064,2.4432298857591244,28.677532921768826,10.184359465699572,3.8761141786389257,2.443229662869463
inf,4,30,False,False,False,1.0,3,9.677170943420657,2.262030596608309,5.20207610281494,46.01513961929016,9.67717089342796,2.262030978485774,5.202079510884245,46.01513961929016
inf,4,30,False,False,False,1.0,3,25.26782334863833,5.293910298875133,9.228463424220974,18.247463061518996,25.267823636120994,5.293910179362535,9.228463819451413,18.247463061518996
inf,4,30,False,False,False,1.0,3,18.609123943793264,6.618539676404876,7.494681046659919,3.084215287190607,18.609123881392524,6.618539090439887,7.494680898810724,3.084215635486775
inf,4,30,False,False,False,1.0,3,11.725691739382162,16.397843528392738,17.828944958433098,29.257809090982153,11.725691949236344,16.397843869014913,17.828948479576734,29.25780894604417
inf,4,30,False,False,False,1.0,3,12.578273956025651,10.60775579355479,15.18937426880053,5.668478952302138,12.578274368063376,10.607755810868335,15.189372162634523,5.668478878036001
inf,4,30,False,False,False,1.0,3,17.1462601318457,10.45982006254458,15.042712098089401,10.275812820721237,17.1462601318457,10.459820760784451,15.042707555489427,10.275812650860544
inf,4,30,False,False,False,1.0,3,12.062619879548445,20.57083961086519,22.463069830401892,6.544289663891472,12.062619878710546,20.570840285403552,22.463071439240764,6.544289663891472
inf,4,30,False,False,False,1.0,3,17.07763817263749,14.482597310919791,1.114237575291178,9.257571684042656,17.077637906579927,23.429328789271597,7.983339843864247,9.257571777801187
inf,4,30,False,False,False,1.0,3,28.856082687084797,34.346160387134674,5.810758694324312,12.097700121583186,28.85608295885871,34.346160387134674,5.810767258058133,12.097699894788006
inf,4,30,False,False,False,1.0,3,16.404672665578158,4.830388648111958,13.170675339016169,27.976283917061593,16.40467275130417,7.659243258809209,11.884778534359087,27.976283931849956
inf,4,30,False,False,False,1.0,3,1.7238789369904703,2.4610829373179626,20.000757212600238,29.48563477183017,1.723879033268942,2.4610829373179626,20.98960780523274,29.485635330049124
inf,4,30,False,False,False,1.0,3,3.9621410112723323,23.63416690305854,21.20432403098447,10.870140943518292,3.9621410135367094,23.634166227852273,21.20429981118327,10.870140447170854
inf,4,30,False,False,False,1.0,3,5.790324781245697,5.43752918266589,8.946893246967651,21.05753980342574,5.790324904342739,5.437531462852535,8.946915220014644,21.0575397010422
inf,4,30,False,False,False,1.0,3,16.10634801834051,7.150942980176812,1.5542692503751427,15.942151730617056,16.106348027452352,7.150942636595057,1.5542805666765214,15.942151517516347
inf,4,30,False,False,False,1.0,3,9.429116235076027,11.540746769614566,21.993943136827703,10.770503611628289,9.429116168324787,11.540744865203118,21.75081919551609,10.770503948446887
inf,4,30,False,False,False,1.0,3,9.453985608917819,11.30785170643336,20.124527539882113,18.55383938507841,9.453985825369665,11.307851706433372,20.12452376651794,18.553839749538078
inf,4,30,False,False,False,1.0,3,20.966641841070246,11.95503375272569,6.50237934910364,15.880668397809844,20.96664207800512,11.955033752725692,6.502372334142435,15.880669365828494
inf,4,30,False,False,False,1.0,3,18.3273197004416,21.103523525769603,9.666156996073065,8.714220251109563,20.458319311367124,21.10352352576962,9.666155427376125,8.714220644125657
inf,4,30,False,False,False,1.0,3,7.579233208066562,17.166168658440725,7.053952973623612,12.502457352274737,7.579233116192214,17.166169052100773,7.053956663082105,12.502457348214357
inf,4,30,False,False,False,1.0,3,14.119738982385277,23.684339249298603,19.669142859617462,14.749199162839867,14.119739007072313,23.68434106512725,19.669143548124563,14.74919917700294
inf,4,30,False,False,False,1.0,3,1.919561960950063,19.98693390459106,10.742774432752707,16.048553424295132,1.919563255310077,19.986933904591044,10.742769868931058,16.048553668357552
inf,4,30,False,False,False,1.0,3,12.840838445851887,10.777364074608169,31.965184217936578,24.26158842002037,12.84083860465746,10.777363696763057,31.96517988286793,24.26158850078685
inf,4,30,False,False,False,1.0,3,23.21481410597051,17.018991691331504,9.913183385416248,15.541289565312928,23.214813790692684,17.01898379322383,9.913192303558862,15.541289352781003
inf,4,30,False,False,False,1.0,3,6.426601144423916,16.14133736109912,23.242128719957197,8.677561183699709,6.426601038164889,16.141337461936605,23.24212266559616,8.677561883650048
inf,4,30,False,False,False,1.0,3,28.363462393901827,16.296555761883944,20.88243914719894,15.36311548783626,28.363462135206195,16.296556047147277,20.88244080360946,15.363115524112171
inf,4,30,False,False,False,1.0,3,12.723602522708331,4.106907465940363,2.5805611928980428,8.66301540463115,12.72360232026478,4.106907465940363,2.58056524663277,8.663016045453826
inf,4,30,False,False,False,1.0,3,17.52251940271294,13.661297536167607,17.27368046052613,11.208075436141137,17.522519625127707,12.844851842349826,17.273676111800135,6.4583792068627695
inf,4,30,False,False,False,1.0,3,17.915699155744193,32.33173050954315,13.294298739386985,10.254526829993857,17.915699492226928,32.33173029607728,13.29429916982048,10.254526828251148
inf,4,30,False,False,False,1.0,3,20.69976274312962,35.59899369045503,13.322043456700138,14.702090481946756,20.69976236999097,10.579596140863735,13.3220408381478,14.21090489317878
inf,4,30,False,False,False,1.0,3,18.3225120314681,25.274709491571794,30.919225412013645,25.63555085188377,18.3225120314681,25.274710555327253,30.919223606559257,25.635550844268764
inf,4,30,False,False,False,1.0,3,7.3204275525132605,9.537647930914606,27.149805700281295,18.935734544540356,7.320427247419176,9.537646869808224,27.149808847939045,18.935733766142494
inf,4,30,False,False,False,1.0,3,4.072372008312375,5.133686580823692,24.324074528090936,13.184776307913753,4.0723724882524985,5.133687239579991,24.324079133610898,13.184776572343322
inf,4,30,False,False,False,1.0,3,25.355408905597095,12.92609915273741,4.2806222218110825,14.664643724590013,25.35540884108159,12.926098720893597,4.280619216702644,14.664643257262426
inf,4,30,False,False,False,1.0,3,7.792461101689567,10.817795237935725,25.287461182520328,16.846377560146287,7.792460843859608,10.817795237935725,25.287460951109416,16.846377877331136
inf,4,30,False,False,False,1.0,3,39.93552749521469,18.25541111398787,11.516939153090398,9.853520110706844,39.935527691190664,18.25541111398787,11.516938407048118,9.853519604666738
inf,4,30,False,False,False,1.0,3,11.461616571749499,18.572542021917716,15.046502534863933,4.149302656807592,11.461616740864578,14.472589190991483,15.046499550182146,2.8613646608024754
inf,4,30,False,False,False,1.0,3,3.912014581361459,32.65496915986576,24.807743976414482,39.929196179651356,3.912014581361459,32.65496904010936,24.807747927817413,39.92919659318713
inf,4,30,False,False,False,1.0,3,3.2977474557430937,18.211597845247507,5.760329778941115,7.808886626728962,3.297747603580469,18.211598144738062,5.760329781573075,7.165659580190878
inf,4,30,False,False,False,1.0,3,3.736645515067334,25.18093717204776,12.3458919230874,3.2749990092565615,3.736645447682995,25.180936962563834,12.345892017367486,3.274998999801617
inf,4,30,False,False,False,1.0,3,7.39473315611626,2.623231114825766,27.87315284084175,21.700257237702463,7.3947332583988725,4.835236330263801,27.87315276714393,23.220160001565418
inf,4,30,False,False,False,1.0,3,14.381401054283169,7.527723622586383,43.24630890178807,44.46058366002592,14.381401492291028,7.637725130911142,43.24631066891501,44.21453921866255
inf,4,30,False,False,False,1.0,3,25.771266684786298,29.892462317654406,8.291384310677893,6.7916059151683905,25.77126689052341,29.892462824665284,8.291381549723578,3.2773142890107945
inf,4,30,False,False,False,1.0,3,15.736283799734709,18.452772383263714,27.028850267122863,31.0871171241687,15.736284137391545,20.492336921177127,27.028849434733385,31.08063919727366
inf,4,30,False,False,False,1.0,3,2.4368349831271425,8.790093334508907,9.500160251176357,12.271583159108184,2.436834547035129,8.790093334508907,9.50016045287125,13.248727853497327
inf,4,30,False,False,False,1.0,3,7.450719235962241,7.264420714080483,20.305742130751938,23.718730939966008,7.450719567998698,7.264419784478401,20.305740618054426,22.690812275111863
inf,4,30,False,False,False,1.0,3,5.918424123442285,26.593805165463817,24.94817265971008,15.751031869418227,5.9184242467979375,26.59380465952439,24.94817155448323,15.751032180568165
inf,4,30,False,False,False,1.0,3,11.778619011594373,26.234178625086546,9.155153518884967,21.712464999602716,11.7786196770958,26.23417829241106,9.155152849956098,25.035835984693172
inf,4,30,False,False,False,1.0,3,20.376762070469105,5.361287316393714,9.354994642892226,18.262921585122424,20.376762475196166,5.361286889372622,9.354995223480163,18.262921918558593
inf,4,660,False,False,False,1.0,1,552.3424162119576,595.9640249330768,1512.3720723844317,167.19350523761128,253.06988461740713,403.974961984912,783.9507507232754,201.5934351354245
inf,4,660,False,False,False,1.0,1,253.3155815607359,546.1230343395866,424.34492261773903,71.26830830820768,634.6432408650011,162.2607936396919,233.2079082179361,159.35675363746898
inf,4,660,False,False,False,1.0,1,492.4430755385358,47.04648166238175,424.5578595041084,1230.2356961073967,169.71859940770497,300.2538587507478,130.1571705227403,457.26024657846966
inf,4,660,False,False,False,0.75,1,,154.99183250636585,755.8687556684923,4490.2913098355075,,54.67972654264029,354.0241775611124,410.5152077328713
inf,4,660,False,False,False,1.0,1,253.67917602503326,158.31118748097796,1694.7633259660622,559.996790127373,248.46813072327166,46.85226072601454,221.31766536721426,192.88158030108073
inf,4,660,False,False,False,1.0,1,573.2492117153474,446.06444007425944,540.5603897005965,487.02544064772786,84.17913816168276,269.19788144085857,131.49719951538026,630.9011785470298
inf,4,660,False,False,False,0.75,1,926.3711773069714,,583.8795871571364,88.4152168253582,211.4964609086817,,504.0246546101731,78.20034140525004
inf,4,660,False,False,False,0.75,1,,569.2996825790957,699.6729859116685,3362.8267307715987,,124.11514792727311,292.9241125079993,198.99720437105336
inf,4,660,False,False,False,1.0,1,394.0401736578927,842.2414181587579,792.2183949344821,664.3951537205271,401.2818301155254,167.43446782153237,707.6113770639638,121.57729571608085
inf,4,660,False,False,False,0.75,1,,1622.5439568540542,153.42999556214025,1056.0450926899127,,488.14232350661706,80.8556821118375,55.19048193558994
inf,4,660,False,False,False,1.0,1,708.4492697774978,381.896363575867,156.02203634963314,398.7963470219909,596.4669927695016,577.7097411429334,125.15046077685238,246.51575342122095
inf,4,660,False,False,False,0.75,1,,3042.667327465628,292.6137624257629,705.7601406357113,,163.88029984659383,171.4490771371008,567.8283887808489
inf,4,660,False,False,False,1.0,1,16.86684651475407,496.0225086113546,588.7544081059132,1418.9643777584213,50.5357808337026,215.09556423809477,559.3149195984199,267.5651496151612
inf,4,660,False,False,False,1.0,1,246.79313492947938,388.6106766553547,575.7415509714044,191.77780296057847,141.6729323522789,345.59423501485475,454.07803335031684,73.58197672637411
